Time,Symbol,Side,Price,Qty,Route,Broker,Account,Type,Cloid,Liq,ECNFee,P / L,SecType,LiqType,BP,Value,P/L R,
11:05:37,LAES,S,8.1,458,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,3709.8,3709.8,,
11:05:35,LAES,S,8.1,457,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,3701.7,3701.7,,
11:05:35,LAES,S,8.1,914,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,7403.4,7403.4,,
11:05:29,LAES,S,8.14,1829,SMRT,,TRIB14396,Margin,AUTO,+,0,73.16,Equity/ETF,,15107.5,14888.1,,
11:05:06,LAES,B,8.1,3658,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29629.8,29629.8,,
11:04:33,LAES,S,7.94,927,SMRT,,TRIB14396,Margin,AUTO,-,0,-37.08,Equity/ETF,,7249.14,7360.38,,
11:04:28,LAES,B,7.98,927,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7397.46,7397.46,,
11:03:42,LAES,S,8.01,910,SMRT,,TRIB14396,Margin,AUTO,-,0,-118.30,Equity/ETF,,6934.2,7289.1,,
11:03:22,LAES,B,8.14,910,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7407.4,7407.4,,
11:01:01,PDYN,S,8.33,893,SMRT,,TRIB14396,Margin,AUTO,+,0,35.72,Equity/ETF,,7545.85,7438.69,,
11:00:41,PDYN,B,8.29,893,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7402.97,7402.97,,
06:58:44,SPRC,S,0.5568,5352,SMRT,,TRIB14396,Margin,AUTO,-,0,235.85,Equity/ETF,,11920,2979.99,,
05:25:20,YJ,B,3.72,7853,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29213.2,29213.2,,
05:47:51,AIRE,S,2.19,3409,SMRT,,TRIB14396,Margin,AUTO,+,0,306.81,Equity/ETF,,29862.8,7465.71,,
06:57:15,SPRC,B,0.478,12975,SMRT,,TRIB14396,Margin,AUTO,-,0,-0.00,Equity/ETF,,-24808.2,6202.05,,
05:47:32,AIRE,B,2.1,3409,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-28635.6,7158.9,,
06:56:23,SPRC,S,0.52,8432,SMRT,,TRIB14396,Margin,AUTO,-,0,-389.30,Equity/ETF,,17538.6,4384.64,,
06:56:22,SPRC,S,0.52,16865,SMRT,,TRIB14396,Margin,AUTO,-,0,-778.64,Equity/ETF,,35079.2,8769.8,,
05:25:01,AIRE,S,2.02,7177,SMRT,,TRIB14396,Margin,AUTO,-,0,215.31,Equity/ETF,,57990.2,14497.5,,
05:24:55,YJ,S,3.48,7530,SMRT,,TRIB14396,Margin,AUTO,-,0,558.66,Equity/ETF,,27880.4,26204.4,,
05:24:39,YJ,S,3.52,7529,SMRT,,TRIB14396,Margin,AUTO,-,0,859.74,Equity/ETF,,29081.3,26502.1,,
05:24:37,YJ,B,3.47,8474,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29404.8,29404.8,,
08:48:24,PDYN,S,6.79,554,SMRT,,TRIB14396,Margin,AUTO,-,0,69.85,Equity/ETF,,3971.2,3761.66,,
06:54:51,SPRC,B,0.524,12019,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-25191.8,6297.96,,
