Time,Symbol,Side,Price,Qty,Route,Broker,Account,Type,Cloid,Liq,ECNFee,P / L,SecType,LiqType,BP,Value,P/L R,
10:48:46,SPAI,S,2.42,2143,SMRT,,TRIB14396,Margin,AUTO,-,0,42.86,Equity/ETF,,20744.2,5186.06,,
10:48:41,SPAI,S,2.42,2142,SMRT,,TRIB14396,Margin,AUTO,+,0,42.84,Equity/ETF,,20734.6,5183.64,,
10:48:12,SPAI,B,2.4,4285,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-41136,10284,,
10:30:46,PRFX,S,1.63,1421,SMRT,,TRIB14396,Margin,AUTO,-,0,127.89,Equity/ETF,,9264.92,2316.23,,
10:30:36,PRFX,S,1.62,1420,SMRT,,TRIB14396,Margin,AUTO,-,0,113.60,Equity/ETF,,9201.6,2300.4,,
10:30:36,PRFX,S,1.62,2841,SMRT,,TRIB14396,Margin,AUTO,-,0,227.28,Equity/ETF,,18409.7,4602.42,,
10:30:35,PRFX,S,1.61,5681,SMRT,,TRIB14396,Margin,AUTO,-,0,397.67,Equity/ETF,,36585.6,9146.41,,
10:30:29,PRFX,B,1.54,11363,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-69996.1,17499,,
09:01:24,SNOA,S,3.06,1799,SMRT,,TRIB14396,Margin,AUTO,-,0,-17.99,Equity/ETF,,5450.97,5504.94,,
09:00:26,SNOA,S,3.12,1798,SMRT,,TRIB14396,Margin,AUTO,-,0,89.90,Equity/ETF,,5879.46,5609.76,,
09:00:24,SNOA,S,3.1,3597,SMRT,,TRIB14396,Margin,AUTO,-,0,107.91,Equity/ETF,,11474.4,11150.7,,
09:00:15,SNOA,B,3.07,7194,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-22085.6,22085.6,,
09:08:07,SOAR,S,0.5474,4687,SMRT,,TRIB14396,Margin,AUTO,-,0,221.70,Equity/ETF,,10262.7,2565.66,,
09:07:56,SOAR,S,0.5477,4687,SMRT,,TRIB14396,Margin,AUTO,+,0,223.10,Equity/ETF,,10268.3,2567.07,,
09:07:26,SOAR,S,0.5301,9374,SMRT,,TRIB14396,Margin,AUTO,-,0,281.22,Equity/ETF,,19876.6,4969.16,,
09:06:13,SOAR,B,0.5001,18748,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-37503.5,9375.87,,
