Time,Symbol,Side,Price,Qty,Route,Broker,Account,Type,Cloid,Liq,ECNFee,P / L,SecType,LiqType,Value,P/L R,
08:13:20,WHLR,B,4.33,5,ARCA,ARCX,14540,Margin,V2501160017318,-,0,0.00,Equity/ETF,RR,21.65,,
08:13:20,WHLR,B,4.33,12,ARCA,ARCX,14540,Margin,V2501160017318,-,0,0.00,Equity/ETF,RR,51.96,,
07:42:02,WHLR,S,4.5,19,ARCA,ARCX,14540,Margin,V2501160014282,-,0,0.09,Equity/ETF,RR,85.5,,
07:42:02,WHLR,S,4.5,1,ARCA,ARCX,14540,Margin,V2501160014282,-,0,0.00,Equity/ETF,RR,4.5,,
08:27:44,WHLR,S,4.7,10,ARCA,ARCX,14540,Margin,V2501160018811,-,0,0.20,Equity/ETF,RBD,47,,
08:27:41,WHLR,S,4.7,20,ARCA,ARCX,14540,Margin,V2501160018803,-,0,0.40,Equity/ETF,ARE,94,,
08:56:04,BMRA,S,0.8047,55,ARCA,ARCX,14540,Margin,V2501160021631,-,0,0.26,Equity/ETF,RBDZ,44.2585,,
08:23:10,WHLR,S,4.57,10,ARCA,ARCX,14540,Margin,V2501160018147,-,0,0.70,Equity/ETF,ARE,45.7,,
08:45:18,WHLR,B,4.47,10,ARCA,ARCX,14540,Margin,V2501160020274,-,0,0.00,Equity/ETF,RR,44.7,,
07:22:04,WHLR,S,4.14,12,ARCA,ARCX,14540,Margin,V2501160012048,-,0,0.00,Equity/ETF,RBD,49.68,,
08:55:49,BMRA,B,0.8,55,ARCA,ARCX,14540,Margin,V2501160021592,-,0,0.00,Equity/ETF,RRZ,44,,
08:23:06,WHLR,B,4.5,10,ARCA,ARCX,14540,Margin,V2501160018135,-,0,0.00,Equity/ETF,RR,45,,
09:13:06,BMRA,B,1.02,44,ARCA,ARCX,14540,Margin,V2501160023149,-,0,0.00,Equity/ETF,RR,44.88,,
