Time,Symbol,Side,Price,Qty,Route,Cloid,ECNFee,P / L,SecType,LiqType,BP,Value,P/L R,Broker,Account,Type,
08:49:43,ADN,S,3.62,666,SMRT,AUTO,0,66.60,Equity/ETF,,2610.72,2410.92,,,TRIB14396,Margin,
07:02:57,NLSP,B,5.83,3768,SMRT,AUTO,0,0.00,Equity/ETF,,-21967.4,21967.4,,,TRIB14396,Margin,
08:49:36,ADN,S,3.61,2664,SMRT,AUTO,0,239.76,Equity/ETF,,10336.3,9617.04,,,TRIB14396,Margin,
07:38:02,STAF,S,4.11,1204,SMRT,AUTO,0,-24.08,Equity/ETF,,4876.2,4948.44,,,TRIB14396,Margin,
07:38:01,STAF,S,4.15,1203,SMRT,AUTO,0,24.06,Equity/ETF,,5064.63,4992.45,,,TRIB14396,Margin,
08:01:44,ADN,B,3.17,2840,SMRT,AUTO,0,0.00,Equity/ETF,,-9002.8,9002.8,,,TRIB14396,Margin,
08:49:26,ADN,B,3.52,5328,SMRT,AUTO,0,0.00,Equity/ETF,,-18754.6,18754.6,,,TRIB14396,Margin,
07:13:57,NLSP,B,5.56,979,SMRT,AUTO,0,0.00,Equity/ETF,,-5443.24,5443.24,,,TRIB14396,Margin,
07:37:52,STAF,B,4.13,2407,SMRT,AUTO,0,0.00,Equity/ETF,,-9940.91,9940.91,,,TRIB14396,Margin,
07:13:48,NLSP,B,5.7,3841,SMRT,AUTO,0,0.00,Equity/ETF,,-21893.7,21893.7,,,TRIB14396,Margin,
08:40:17,ADN,S,2.94,747,SMRT,AUTO,0,15.31,Equity/ETF,,8784.72,2196.18,,,TRIB14396,Margin,
08:40:15,ADN,S,2.94,747,SMRT,AUTO,0,15.32,Equity/ETF,,8784.72,2196.18,,,TRIB14396,Margin,
08:40:14,ADN,S,2.95,1494,SMRT,AUTO,0,45.57,Equity/ETF,,17629.2,4407.3,,,TRIB14396,Margin,
08:40:13,ADN,S,2.97,2988,SMRT,AUTO,0,150.90,Equity/ETF,,35497.4,8874.36,,,TRIB14396,Margin,
08:40:04,ADN,B,2.97,2958,SMRT,AUTO,0,0.00,Equity/ETF,,-35141,8785.26,,,TRIB14396,Margin,
07:12:52,NLSP,B,6.16,3640,SMRT,AUTO,0,0.00,Equity/ETF,,-22422.4,22422.4,,,TRIB14396,Margin,
07:12:36,NLSP,B,5.94,3722,SMRT,AUTO,0,0.00,Equity/ETF,,-22108.7,22108.7,,,TRIB14396,Margin,
08:46:52,ADN,S,3.27,1392,SMRT,AUTO,0,-41.76,Equity/ETF,,4426.56,4551.84,,,TRIB14396,Margin,
08:39:38,ADN,B,2.87,3018,SMRT,AUTO,0,0.00,Equity/ETF,,-34646.6,8661.66,,,TRIB14396,Margin,
08:46:51,ADN,S,3.32,1391,SMRT,AUTO,0,27.82,Equity/ETF,,4701.58,4618.12,,,TRIB14396,Margin,
08:46:51,ADN,S,3.34,2782,SMRT,AUTO,0,111.28,Equity/ETF,,9625.72,9291.88,,,TRIB14396,Margin,
08:38:52,ADN,S,2.89,2994,SMRT,AUTO,0,-89.82,Equity/ETF,,34610.6,8652.66,,,TRIB14396,Margin,
08:38:46,ADN,B,2.92,2994,SMRT,AUTO,0,0.00,Equity/ETF,,-34969.9,8742.48,,,TRIB14396,Margin,
08:46:48,ADN,B,3.3,5565,SMRT,AUTO,0,0.00,Equity/ETF,,-18364.5,18364.5,,,TRIB14396,Margin,
07:12:03,NLSP,B,6.21,3601,SMRT,AUTO,0,0.00,Equity/ETF,,-22362.2,22362.2,,,TRIB14396,Margin,
07:12:03,NLSP,B,6.23,3645,SMRT,AUTO,0,0.00,Equity/ETF,,-22708.3,22708.4,,,TRIB14396,Margin,
07:11:59,NLSP,S,5.81,1955,SMRT,AUTO,0,430.10,Equity/ETF,,12648.9,11358.5,,,TRIB14396,Margin,
08:56:22,ADN,S,4.17,1496,SMRT,AUTO,0,20.14,Equity/ETF,,6298.74,6238.32,,,TRIB14396,Margin,
08:55:58,ADN,B,4.23,1182,SMRT,AUTO,0,0.00,Equity/ETF,,-4999.86,4999.86,,,TRIB14396,Margin,
07:11:47,NLSP,B,5.59,3911,SMRT,AUTO,0,0.00,Equity/ETF,,-21862.5,21862.5,,,TRIB14396,Margin,
08:45:42,ADN,S,3.2,2782,SMRT,AUTO,0,-250.38,Equity/ETF,,8151.26,8902.4,,,TRIB14396,Margin,
07:11:05,NLSP,S,5.2,3079,SMRT,AUTO,0,41.05,Equity/ETF,,16133.9,16010.8,,,TRIB14396,Margin,
07:10:20,NLSP,S,5.35,3079,SMRT,AUTO,0,502.90,Equity/ETF,,17981.3,16472.6,,,TRIB14396,Margin,
07:10:19,NLSP,S,5.31,6157,SMRT,AUTO,0,759.35,Equity/ETF,,34971.7,32693.7,,,TRIB14396,Margin,
08:44:01,ADN,B,3.29,2782,SMRT,AUTO,0,0.00,Equity/ETF,,-9152.78,9152.78,,,TRIB14396,Margin,
08:10:15,ADN,S,2.91,1528,SMRT,AUTO,0,137.52,Equity/ETF,,17785.9,4446.48,,,TRIB14396,Margin,
08:10:14,ADN,S,2.93,1527,SMRT,AUTO,0,167.97,Equity/ETF,,17896.4,4474.11,,,TRIB14396,Margin,
08:10:13,ADN,S,2.94,3054,SMRT,AUTO,0,366.48,Equity/ETF,,35915,8978.76,,,TRIB14396,Margin,
08:43:23,ADN,S,3.21,5524,SMRT,AUTO,0,-718.12,Equity/ETF,,15577.7,17732,,,TRIB14396,Margin,
08:10:01,ADN,B,2.82,6109,SMRT,AUTO,0,0.00,Equity/ETF,,-68909.5,17227.4,,,TRIB14396,Margin,
08:54:12,ADN,S,4.05,313,SMRT,AUTO,0,53.21,Equity/ETF,,1427.28,1267.65,,,TRIB14396,Margin,
08:54:11,ADN,S,4,627,SMRT,AUTO,0,75.24,Equity/ETF,,2733.72,2508,,,TRIB14396,Margin,
08:54:08,ADN,S,4,1254,SMRT,AUTO,0,150.48,Equity/ETF,,5467.44,5016,,,TRIB14396,Margin,
08:43:08,ADN,B,3.34,5524,SMRT,AUTO,0,0.00,Equity/ETF,,-18450.2,18450.2,,,TRIB14396,Margin,
07:09:48,NLSP,B,5.17,4103,SMRT,AUTO,0,0.00,Equity/ETF,,-21212.5,21212.5,,,TRIB14396,Margin,
07:09:48,NLSP,B,5.19,4109,SMRT,AUTO,0,0.00,Equity/ETF,,-21325.7,21325.7,,,TRIB14396,Margin,
08:54:07,ADN,S,4.01,2508,SMRT,AUTO,0,326.04,Equity/ETF,,11035.2,10057.1,,,TRIB14396,Margin,
07:09:48,NLSP,B,5.2,4103,SMRT,AUTO,0,0.00,Equity/ETF,,-21335.6,21335.6,,,TRIB14396,Margin,
07:22:59,NLSP,S,5.83,3708,SMRT,AUTO,0,-593.28,Equity/ETF,,19837.8,21617.6,,,TRIB14396,Margin,
07:09:42,NLSP,S,4.98,6267,SMRT,AUTO,0,-626.70,Equity/ETF,,29329.6,31209.7,,,TRIB14396,Margin,
07:09:39,NLSP,S,5.11,6267,SMRT,AUTO,0,188.01,Equity/ETF,,32588.4,32024.4,,,TRIB14396,Margin,
07:22:34,NLSP,B,5.99,3708,SMRT,AUTO,0,0.00,Equity/ETF,,-22210.9,22210.9,,,TRIB14396,Margin,
07:09:24,NLSP,B,5.08,4178,SMRT,AUTO,0,0.00,Equity/ETF,,-21224.2,21224.2,,,TRIB14396,Margin,
07:09:24,NLSP,B,5.08,4178,SMRT,AUTO,0,0.00,Equity/ETF,,-21224.2,21224.2,,,TRIB14396,Margin,
07:09:24,NLSP,B,5.08,4178,SMRT,AUTO,0,0.00,Equity/ETF,,-21224.2,21224.2,,,TRIB14396,Margin,
07:09:19,NLSP,S,4.89,6391,SMRT,AUTO,0,-345.92,Equity/ETF,,30214.2,31252,,,TRIB14396,Margin,
07:09:15,NLSP,S,5.05,6390,SMRT,AUTO,0,676.53,Equity/ETF,,34299.1,32269.5,,,TRIB14396,Margin,
07:09:07,NLSP,B,5.13,4184,SMRT,AUTO,0,0.00,Equity/ETF,,-21463.9,21463.9,,,TRIB14396,Margin,
07:32:32,STAF,S,4.09,1572,SMRT,AUTO,0,971.95,Equity/ETF,,9345.33,6429.48,,,TRIB14396,Margin,
07:08:34,NLSP,B,4.94,4231,SMRT,AUTO,0,0.00,Equity/ETF,,-20901.1,20901.1,,,TRIB14396,Margin,
07:08:29,NLSP,B,4.77,4366,SMRT,AUTO,0,0.00,Equity/ETF,,-20825.8,20825.8,,,TRIB14396,Margin,
07:32:23,STAF,S,3.94,524,SMRT,AUTO,0,245.38,Equity/ETF,,2800.71,2064.56,,,TRIB14396,Margin,
07:32:21,STAF,S,3.97,2095,SMRT,AUTO,0,1043.92,Equity/ETF,,11448.9,8317.15,,,TRIB14396,Margin,
08:42:29,ADN,S,3.32,5454,SMRT,AUTO,0,-381.78,Equity/ETF,,16961.9,18107.3,,,TRIB14396,Margin,
07:06:52,NLSP,S,4.31,4477,SMRT,AUTO,0,-1298.33,Equity/ETF,,15400.9,19295.9,,,TRIB14396,Margin,
07:06:29,NLSP,B,4.6,4477,SMRT,AUTO,0,0.00,Equity/ETF,,-20594.2,20594.2,,,TRIB14396,Margin,
08:06:38,ADN,S,2.66,785,SMRT,AUTO,0,-15.70,Equity/ETF,,8352.4,2088.1,,,TRIB14396,Margin,
09:08:49,ADN,S,4.06,611,SMRT,AUTO,0,12.22,Equity/ETF,,2517.32,2480.66,,,TRIB14396,Margin,
08:51:26,ADN,B,3.88,5016,SMRT,AUTO,0,0.00,Equity/ETF,,-19462.1,19462.1,,,TRIB14396,Margin,
09:08:13,ADN,S,4.08,611,SMRT,AUTO,0,24.44,Equity/ETF,,2566.2,2492.88,,,TRIB14396,Margin,
09:08:13,ADN,S,4.08,1221,SMRT,AUTO,0,48.84,Equity/ETF,,5128.2,4981.68,,,TRIB14396,Margin,
09:08:13,ADN,S,4.08,2442,SMRT,AUTO,0,97.68,Equity/ETF,,10256.4,9963.36,,,TRIB14396,Margin,
07:32:11,STAF,B,3.69,2586,SMRT,AUTO,0,0.00,Equity/ETF,,-9542.34,9542.34,,,TRIB14396,Margin,
08:42:09,ADN,B,3.39,5454,SMRT,AUTO,0,0.00,Equity/ETF,,-18489.1,18489.1,,,TRIB14396,Margin,
08:06:07,ADN,S,2.82,784,SMRT,AUTO,0,109.76,Equity/ETF,,8843.52,2210.88,,,TRIB14396,Margin,
08:51:04,ADN,S,3.75,4966,SMRT,AUTO,0,-695.24,Equity/ETF,,16536.8,18622.5,,,TRIB14396,Margin,
07:04:51,NLSP,S,4.2,4207,SMRT,AUTO,0,-3491.81,Equity/ETF,,7193.97,17669.4,,,TRIB14396,Margin,
08:05:45,ADN,S,2.66,1569,SMRT,AUTO,0,-31.38,Equity/ETF,,16694.2,4173.54,,,TRIB14396,Margin,
08:05:44,ADN,S,2.7,3138,SMRT,AUTO,0,62.76,Equity/ETF,,33890.4,8472.6,,,TRIB14396,Margin,
08:50:32,ADN,B,3.89,4966,SMRT,AUTO,0,0.00,Equity/ETF,,-19317.7,19317.7,,,TRIB14396,Margin,
08:05:30,ADN,B,2.68,6276,SMRT,AUTO,0,0.00,Equity/ETF,,-67278.7,16819.7,,,TRIB14396,Margin,
07:17:43,NLSP,S,6.05,3008,SMRT,AUTO,0,211.08,Equity/ETF,,18831.6,18198.4,,,TRIB14396,Margin,
07:31:53,STAF,S,3.54,534,SMRT,AUTO,0,224.28,Equity/ETF,,2563.2,1890.36,,,TRIB14396,Margin,
09:05:50,ADN,B,4.04,4885,SMRT,AUTO,0,0.00,Equity/ETF,,-19735.4,19735.4,,,TRIB14396,Margin,
07:16:49,NLSP,S,6.18,3007,SMRT,AUTO,0,601.92,Equity/ETF,,20389,18583.3,,,TRIB14396,Margin,
07:03:38,NLSP,B,5.03,4207,SMRT,AUTO,0,0.00,Equity/ETF,,-21161.2,21161.2,,,TRIB14396,Margin,
07:03:33,NLSP,S,4.56,1884,SMRT,AUTO,0,-2392.68,Equity/ETF,,1413,8591.04,,,TRIB14396,Margin,
09:05:21,ADN,S,4.01,4942,SMRT,AUTO,0,197.68,Equity/ETF,,20410.5,19817.4,,,TRIB14396,Margin,
07:16:43,NLSP,S,6.31,2004,SMRT,AUTO,0,661.67,Equity/ETF,,14630.2,12645.2,,,TRIB14396,Margin,
07:16:42,NLSP,S,6.37,2673,SMRT,AUTO,0,1042.93,Equity/ETF,,20155.8,17027,,,TRIB14396,Margin,
07:16:39,NLSP,S,6.44,10692,SMRT,AUTO,0,4920.17,Equity/ETF,,83617,68856.5,,,TRIB14396,Margin,
