Time,Symbol,Side,Price,Qty,Route,Broker,Account,Type,Cloid,Liq,ECNFee,P / L,SecType,LiqType,Value,P/L R,
06:58:25,REBN,B,6.62,10,ARCA,ARCX,14540,Margin,V2502030012121,-,0,0.00,Equity/ETF,RR,66.2,,
06:58:25,REBN,B,6.62,2,ARCA,ARCX,14540,Margin,V2502030012121,-,0,0.00,Equity/ETF,RR,13.24,,
07:39:32,HCWB,S,0.7688,5,ARCA,ARCX,14540,Margin,V2502030018600,-,0,0.29,Equity/ETF,RRZ,3.844,,
07:39:32,HCWB,S,0.7698,1,ARCA,ARCX,14540,Margin,V2502030018600,-,0,0.06,Equity/ETF,RBDZ,0.7698,,
08:49:34,HCWB,B,1.02,11,ARCA,ARCX,14540,Margin,V2502030023656,-,0,0.00,Equity/ETF,RR,11.22,,
07:00:26,REBN,S,7.43,11,ARCA,ARCX,14540,Margin,V2502030012522,-,0,0.77,Equity/ETF,X,81.73,,
06:56:27,REBN,S,6.38,5,ARCA,ARCX,14540,Margin,V2502030012036,-,0,-0.35,Equity/ETF,RR,31.9,,
06:38:57,REBN,S,5.93,14,ARCA,ARCX,14540,Margin,V2502030010841,-,0,-1.40,Equity/ETF,RBD,83.02,,
06:55:03,REBN,S,6.41,8,ARCA,ARCX,14540,Margin,V2502030011983,-,0,-0.32,Equity/ETF,ARE,51.28,,
06:38:17,REBN,B,6.03,14,ARCA,ARCX,14540,Margin,V2502030010786,-,0,0.00,Equity/ETF,RR,84.42,,
06:54:48,REBN,B,6.45,13,ARCA,ARCX,14540,Margin,V2502030011978,-,0,0.00,Equity/ETF,RR,83.85,,
07:00:15,REBN,B,7.36,11,ARCA,ARCX,14540,Margin,V2502030012451,-,0,0.00,Equity/ETF,RR,80.96,,
06:52:57,REBN,S,6.49,13,ARCA,ARCX,14540,Margin,V2502030011898,-,0,-1.30,Equity/ETF,ARE,84.37,,
06:52:38,REBN,B,6.59,13,ARCA,ARCX,14540,Margin,V2502030011880,-,0,0.00,Equity/ETF,RR,85.67,,
07:36:03,HCWB,B,0.7118,13,ARCA,ARCX,14540,Margin,V2502030018228,-,0,0.00,Equity/ETF,RBDZ,9.2534,,
06:52:11,REBN,S,6.53,13,ARCA,ARCX,14540,Margin,V2502030011821,-,0,2.34,Equity/ETF,AREI,84.89,,
06:51:27,REBN,B,6.35,13,ARCA,ARCX,14540,Margin,V2502030011792,-,0,0.00,Equity/ETF,RR,82.55,,
06:59:11,REBN,S,7.03,3,ARCA,ARCX,14540,Margin,V2502030012263,-,0,1.23,Equity/ETF,ARE,21.09,,
07:33:26,BCTX,S,6.13,6,ARCA,ARCX,14540,Margin,V2502030017856,-,0,0.00,Equity/ETF,ARE,36.78,,
06:59:05,REBN,S,6.99,3,ARCA,ARCX,14540,Margin,V2502030012226,-,0,1.11,Equity/ETF,ARE,20.97,,
08:08:04,HCWB,S,0.8974,12,ARCA,ARCX,14540,Margin,V2502030020937,-,0,0.09,Equity/ETF,AREZ,10.7688,,
07:32:43,BCTX,B,6.13,6,ARCA,ARCX,14540,Margin,V2502030017758,-,0,0.00,Equity/ETF,RBD,36.78,,
08:07:47,HCWB,B,0.8895,12,ARCA,ARCX,14540,Margin,V2502030020931,-,0,0.00,Equity/ETF,RBDZ,10.674,,
06:58:51,REBN,S,6.79,6,ARCA,ARCX,14540,Margin,V2502030012196,-,0,1.02,Equity/ETF,RBD,40.74,,
07:01:19,REBN,S,7.79,11,ARCA,ARCX,14540,Margin,V2502030012734,-,0,0.66,Equity/ETF,ARE,85.69,,
07:01:19,REBN,S,7.79,11,ARCA,ARCX,14540,Margin,V2502030012733,-,0,0.66,Equity/ETF,ARE,85.69,,
08:50:33,HCWB,S,1.01,11,ARCA,ARCX,14540,Margin,V2502030023724,-,0,-0.11,Equity/ETF,ARE,11.11,,
07:42:15,HCWB,S,0.7257,7,ARCA,ARCX,14540,Margin,V2502030018757,-,0,0.10,Equity/ETF,RBDZ,5.0799,,
07:01:05,REBN,B,7.79,11,ARCA,ARCX,14540,Margin,V2502030012656,-,0,0.00,Equity/ETF,ARE,85.69,,
07:01:04,REBN,B,7.67,11,ARCA,ARCX,14540,Margin,V2502030012654,-,0,0.00,Equity/ETF,RBD,84.37,,
