Time,Symbol,Side,Price,Qty,Route,Broker,Account,Type,Cloid,Liq,ECNFee,P / L,SecType,LiqType,BP,Value,P/L R,
04:41:53,UPC,B,3.09,9433,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29148,29148,,
04:42:05,UPC,S,3.08,9433,SMRT,,TRIB14396,Margin,AUTO,-,0,-94.33,Equity/ETF,,28770.6,29053.6,,
04:42:15,UPC,B,3.06,9493,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29048.6,29048.6,,
04:43:08,UPC,B,3.25,8955,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29103.8,29103.8,,
04:48:12,UPC,S,3.24,9224,SMRT,,TRIB14396,Margin,AUTO,+,0,809.60,Equity/ETF,,32314.5,29885.8,,
04:48:15,UPC,S,3.32,4612,SMRT,,TRIB14396,Margin,AUTO,+,0,773.76,Equity/ETF,,17633.1,15311.8,,
04:48:18,UPC,S,3.29,2306,SMRT,,TRIB14396,Margin,AUTO,-,0,317.70,Equity/ETF,,8539.84,7586.74,,
04:48:29,UPC,S,3.42,1153,SMRT,,TRIB14396,Margin,AUTO,-,0,308.74,Equity/ETF,,4869.48,3943.26,,
04:49:30,UPC,B,3.51,4143,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-14541.9,14541.9,,
04:49:59,UPC,S,3.4,5296,SMRT,,TRIB14396,Margin,AUTO,-,0,-170.05,Equity/ETF,,17496.2,18006.4,,
05:00:06,UPC,B,4.23,7009,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29648.1,29648.1,,
05:00:39,UPC,S,4.28,3504,SMRT,,TRIB14396,Margin,AUTO,-,0,175.20,Equity/ETF,,15522.7,14997.1,,
05:00:44,UPC,S,4.28,1752,SMRT,,TRIB14396,Margin,AUTO,-,0,87.60,Equity/ETF,,7761.36,7498.56,,
05:01:53,UPC,S,4.25,1753,SMRT,,TRIB14396,Margin,AUTO,-,0,35.06,Equity/ETF,,7555.43,7450.25,,
06:00:39,JFBR,B,3.3,2205,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7276.5,7276.5,,
06:00:53,JFBR,S,3.39,1102,SMRT,,TRIB14396,Margin,AUTO,-,0,99.18,Equity/ETF,,4033.32,3735.78,,
06:01:20,JFBR,S,3.53,551,SMRT,,TRIB14396,Margin,AUTO,+,0,126.73,Equity/ETF,,2325.22,1945.03,,
06:02:01,JFBR,B,3.72,1963,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7302.36,7302.36,,
06:02:30,JFBR,S,3.54,1257,SMRT,,TRIB14396,Margin,AUTO,+,0,-110.39,Equity/ETF,,4118.62,4449.78,,
06:02:57,JFBR,B,3.73,7874,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29370,29370,,
06:03:02,JFBR,S,3.8,4566,SMRT,,TRIB14396,Margin,AUTO,+,0,383.89,Equity/ETF,,18502.5,17350.8,,
06:03:15,JFBR,S,4.08,2283,SMRT,,TRIB14396,Margin,AUTO,-,0,831.19,Equity/ETF,,11808.2,9314.64,,
06:03:42,JFBR,S,3.89,1141,SMRT,,TRIB14396,Margin,AUTO,-,0,198.62,Equity/ETF,,5034.35,4438.49,,
06:04:01,JFBR,S,3.74,1142,SMRT,,TRIB14396,Margin,AUTO,-,0,27.50,Equity/ETF,,4353.57,4271.08,,
06:06:36,JFBR,B,4.04,1811,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7316.44,7316.44,,
06:06:51,JFBR,S,4.15,905,SMRT,,TRIB14396,Margin,AUTO,-,0,99.55,Equity/ETF,,4054.4,3755.75,,
06:06:59,JFBR,S,4.09,906,SMRT,,TRIB14396,Margin,AUTO,-,0,45.30,Equity/ETF,,3841.44,3705.54,,
06:07:28,JFBR,B,4.26,3424,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-14586.2,14586.2,,
06:07:46,JFBR,S,4.39,1712,SMRT,,TRIB14396,Margin,AUTO,+,0,222.56,Equity/ETF,,8183.36,7515.68,,
06:08:08,JFBR,S,4.29,1712,SMRT,,TRIB14396,Margin,AUTO,-,0,51.36,Equity/ETF,,7498.56,7344.48,,
06:09:04,JFBR,B,4.66,6382,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29740.1,29740.1,,
06:09:16,JFBR,S,4.76,3191,SMRT,,TRIB14396,Margin,AUTO,-,0,319.10,Equity/ETF,,16146.5,15189.2,,
06:09:31,JFBR,S,4.93,797,SMRT,,TRIB14396,Margin,AUTO,+,0,215.19,Equity/ETF,,4574.78,3929.21,,
06:09:31,JFBR,S,4.92,598,SMRT,,TRIB14396,Margin,AUTO,-,0,155.48,Equity/ETF,,3408.6,2942.16,,
06:10:04,JFBR,S,4.71,898,SMRT,,TRIB14396,Margin,AUTO,-,0,44.90,Equity/ETF,,4364.28,4229.58,,
06:10:45,JFBR,B,4.95,1494,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7395.3,7395.3,,
06:11:16,JFBR,S,5,1196,SMRT,,TRIB14396,Margin,AUTO,-,0,190.01,Equity/ETF,,6550.03,5980,,
06:11:20,JFBR,S,4.88,1196,SMRT,,TRIB14396,Margin,AUTO,-,0,46.49,Equity/ETF,,5975.95,5836.48,,
06:20:37,JFBR,B,4.49,1630,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7318.7,7318.7,,
06:20:50,JFBR,S,4.39,1630,SMRT,,TRIB14396,Margin,AUTO,-,0,-163.00,Equity/ETF,,6666.7,7155.7,,
06:29:43,JFBR,B,4.76,1540,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7330.4,7330.4,,
06:30:14,JFBR,B,4.57,1616,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7385.12,7385.12,,
06:31:09,JFBR,S,4.81,1578,SMRT,,TRIB14396,Margin,AUTO,+,0,232.42,Equity/ETF,,8287.44,7590.18,,
06:31:30,JFBR,S,4.86,789,SMRT,,TRIB14396,Margin,AUTO,-,0,155.66,Equity/ETF,,4301.52,3834.54,,
06:31:33,JFBR,S,4.86,789,SMRT,,TRIB14396,Margin,AUTO,-,0,155.66,Equity/ETF,,4301.52,3834.54,,
08:05:12,VSEE,B,2.06,6944,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-57218.6,14304.6,,
08:05:32,VSEE,S,2.11,3472,SMRT,,TRIB14396,Margin,AUTO,-,0,173.60,Equity/ETF,,29303.7,7325.92,,
08:05:33,VSEE,S,2.08,1736,SMRT,,TRIB14396,Margin,AUTO,-,0,34.72,Equity/ETF,,14443.5,3610.88,,
08:05:34,VSEE,S,2.08,1736,SMRT,,TRIB14396,Margin,AUTO,-,0,34.72,Equity/ETF,,14443.5,3610.88,,
08:05:48,VSEE,B,2.22,6355,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-56432.4,14108.1,,
08:06:12,VSEE,B,2.21,3246,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-28694.6,7173.66,,
08:06:47,VSEE,S,2.12,9601,SMRT,,TRIB14396,Margin,AUTO,-,0,-927.64,Equity/ETF,,81416.5,20354.1,,
08:07:11,VSEE,B,2.24,6437,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-57675.5,14418.9,,
08:07:27,VSEE,S,2.34,3218,SMRT,,TRIB14396,Margin,AUTO,-,0,321.80,Equity/ETF,,30120.5,7530.12,,
08:07:41,VSEE,S,2.39,1609,SMRT,,TRIB14396,Margin,AUTO,-,0,241.35,Equity/ETF,,15382,3845.51,,
08:07:43,VSEE,S,2.37,805,SMRT,,TRIB14396,Margin,AUTO,-,0,104.65,Equity/ETF,,7631.4,1907.85,,
08:07:51,VSEE,B,2.3,6250,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-57500,14375,,
08:08:02,VSEE,S,2.3,7055,SMRT,,TRIB14396,Margin,AUTO,-,0,48.30,Equity/ETF,,64906,16226.5,,
08:08:18,VSEE,B,2.25,6382,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-57438,14359.5,,
08:08:37,VSEE,S,2.39,3191,SMRT,,TRIB14396,Margin,AUTO,-,0,446.74,Equity/ETF,,30506,7626.49,,
08:08:43,VSEE,S,2.26,3191,SMRT,,TRIB14396,Margin,AUTO,-,0,31.91,Equity/ETF,,28846.6,7211.66,,
08:10:35,VSEE,B,2.2,6521,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-57384.8,14346.2,,
08:10:54,VSEE,S,2.18,6521,SMRT,,TRIB14396,Margin,AUTO,-,0,-130.42,Equity/ETF,,56863.1,14215.8,,
08:35:50,VSEE,B,2.19,13157,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-115255,28813.8,,
08:35:54,VSEE,S,2.19,6578,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,57623.3,14405.8,,
08:35:58,VSEE,S,2.15,6579,SMRT,,TRIB14396,Margin,AUTO,-,0,-263.16,Equity/ETF,,56579.4,14144.8,,
08:36:43,VSEE,B,2.01,14218,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-114313,28578.2,,
08:37:04,VSEE,S,1.97,14218,SMRT,,TRIB14396,Margin,AUTO,-,0,-568.72,Equity/ETF,,112038,28009.5,,
08:37:27,VSEE,B,1.99,14354,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-114258,28564.5,,
08:38:10,VSEE,S,1.95,14354,SMRT,,TRIB14396,Margin,AUTO,-,0,-574.16,Equity/ETF,,111961,27990.3,,
08:38:45,VSEE,B,1.98,14423,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-114230,28557.5,,
08:39:56,VSEE,S,1.95,14423,SMRT,,TRIB14396,Margin,AUTO,-,0,-432.69,Equity/ETF,,112499,28124.8,,
