Time,Symbol,Side,Price,Qty,Route,Broker,Account,Type,Cloid,Liq,ECNFee,P / L,SecType,LiqType,BP,Value,P/L R,
12:31:02,BTCT,S,10.81,628,SMRT,,TRIB14396,Margin,AUTO,-,0,-18.84,Equity/ETF,,6732.16,6788.68,,
12:30:25,BTCT,B,10.84,628,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-6807.52,6807.52,,
12:29:09,MULN,S,2.84,1794,SMRT,,TRIB14396,Margin,AUTO,-,0,-448.50,Equity/ETF,,3749.46,5094.96,,
12:22:14,MULN,B,3.09,1794,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-5543.46,5543.46,,
07:02:01,BTCT,S,4.58,589,SMRT,,TRIB14396,Margin,AUTO,+,0,176.70,Equity/ETF,,3227.72,2697.62,,
07:00:48,BTCT,S,4.48,589,SMRT,,TRIB14396,Margin,AUTO,-,0,117.80,Equity/ETF,,2992.12,2638.72,,
07:00:27,BTCT,S,4.59,1177,SMRT,,TRIB14396,Margin,AUTO,-,0,364.87,Equity/ETF,,6497.04,5402.43,,
07:00:14,BTCT,S,4.47,2354,SMRT,,TRIB14396,Margin,AUTO,-,0,447.26,Equity/ETF,,11864.2,10522.4,,
07:23:09,BTCT,S,4.77,1100,SMRT,,TRIB14396,Margin,AUTO,-,0,66.00,Equity/ETF,,5445,5247,,
07:23:05,BTCT,S,4.86,1099,SMRT,,TRIB14396,Margin,AUTO,-,0,164.85,Equity/ETF,,5835.69,5341.14,,
06:59:39,BTCT,B,4.28,4709,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-20154.5,20154.5,,
07:23:04,BTCT,S,4.81,2199,SMRT,,TRIB14396,Margin,AUTO,-,0,219.90,Equity/ETF,,11236.9,10577.2,,
07:23:02,BTCT,B,4.71,4398,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-20714.6,20714.6,,
07:21:15,BTCT,S,4.47,1137,SMRT,,TRIB14396,Margin,AUTO,-,0,-34.11,Equity/ETF,,4980.06,5082.39,,
07:20:30,BTCT,S,4.55,1136,SMRT,,TRIB14396,Margin,AUTO,+,0,56.80,Equity/ETF,,5339.2,5168.8,,
07:20:00,BTCT,S,4.59,2272,SMRT,,TRIB14396,Margin,AUTO,-,0,204.48,Equity/ETF,,11041.9,10428.5,,
07:18:05,BTCT,B,4.5,4545,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-20452.5,20452.5,,
