Time,Symbol,Side,Price,Qty,Route,Broker,Account,Type,Cloid,Liq,ECNFee,P / L,SecType,LiqType,BP,Value,P/L R,
12:15:43,PIXY,S,9.5,3723,SMRT,,TRIB14396,Margin,AUTO,-,0,-16447.02,Equity/ETF,,-13972.6,35368.5,,
09:00:58,PIXY,B,14.9,1764,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-26283.6,26283.6,,
08:49:59,PIXY,S,16.95,1504,SMRT,,TRIB14396,Margin,AUTO,-,0,-1128.00,Equity/ETF,,22108.8,25492.8,,
06:40:34,NIXX,S,9.81,632,SMRT,,TRIB14396,Margin,AUTO,-,0,25.28,Equity/ETF,,6275.76,6199.92,,
04:27:28,VSME,B,5.2,4109,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-21366.8,21366.8,,
10:00:33,NIVF,B,1.57,8174,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-12833.2,12833.2,,
04:26:45,VSME,S,4.95,4109,SMRT,,TRIB14396,Margin,AUTO,-,0,-1027.25,Equity/ETF,,17257.8,20339.5,,
04:26:29,VSME,B,5.2,4109,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-21366.8,21366.8,,
09:35:46,PIXY,B,12.98,1989,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-25817.2,25817.2,,
08:05:02,PIXY,B,16.08,1650,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-26532,26532,,
04:26:05,VSME,S,5.03,6179,SMRT,,TRIB14396,Margin,AUTO,-,0,-1001.09,Equity/ETF,,28077.1,31080.4,,
06:39:14,NIXX,S,10.01,631,SMRT,,TRIB14396,Margin,AUTO,+,0,151.44,Equity/ETF,,6770.63,6316.31,,
05:59:55,SPGC,S,3.64,1313,SMRT,,TRIB14396,Margin,AUTO,-,0,39.39,Equity/ETF,,4897.49,4779.32,,
08:04:44,PIXY,S,14.37,1585,SMRT,,TRIB14396,Margin,AUTO,-,0,-3883.25,Equity/ETF,,11126.7,22776.4,,
06:38:57,NIXX,B,9.77,1263,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-12339.5,12339.5,,
08:48:31,PIXY,B,17.7,1504,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-26620.8,26620.8,,
04:25:32,VSME,B,5.42,2000,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-10840,10840,,
05:59:44,SPGC,B,3.61,1313,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-4739.93,4739.93,,
09:54:40,STAF,S,5.17,1040,SMRT,,TRIB14396,Margin,AUTO,+,0,52.00,Equity/ETF,,5532.8,5376.8,,
08:32:35,PIXY,S,15.51,1708,SMRT,,TRIB14396,Margin,AUTO,-,0,85.40,Equity/ETF,,26747.3,26491.1,,
06:38:28,NIXX,S,9.7,605,SMRT,,TRIB14396,Margin,AUTO,-,0,-405.35,Equity/ETF,,4652.45,5868.5,,
08:04:33,PIXY,B,16.82,1585,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-26659.7,26659.7,,
04:25:28,VSME,S,5.15,4179,SMRT,,TRIB14396,Margin,AUTO,+,0,280.39,Equity/ETF,,22363,21521.9,,
09:54:35,STAF,S,5.15,1040,SMRT,,TRIB14396,Margin,AUTO,+,0,31.20,Equity/ETF,,5449.6,5356,,
08:47:49,PIXY,S,17,1544,SMRT,,TRIB14396,Margin,AUTO,-,0,-509.52,Equity/ETF,,24719.4,26248,,
08:47:34,PIXY,B,17.33,1544,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-26757.5,26757.5,,
08:47:23,PIXY,S,17.39,1489,SMRT,,TRIB14396,Margin,AUTO,-,0,-1086.97,Equity/ETF,,22632.8,25893.7,,
04:25:03,VSME,B,5.21,4109,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-21407.9,21407.9,,
08:47:18,PIXY,B,18.12,1489,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-26980.7,26980.7,,
08:47:07,PIXY,S,17.8,755,SMRT,,TRIB14396,Margin,AUTO,-,0,22.65,Equity/ETF,,13506.9,13439,,
06:36:55,NIXX,B,10.37,605,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-6273.85,6273.85,,
09:54:32,STAF,S,5.15,2080,SMRT,,TRIB14396,Margin,AUTO,+,0,62.40,Equity/ETF,,10899.2,10712,,
08:16:13,PIXY,S,18.5,373,SMRT,,TRIB14396,Margin,AUTO,-,0,186.50,Equity/ETF,,7460,6900.5,,
08:46:52,PIXY,S,17.86,754,SMRT,,TRIB14396,Margin,AUTO,+,0,67.86,Equity/ETF,,13670,13466.4,,
04:24:45,VSME,B,4.96,4249,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-21075,21075,,
06:58:12,NIXX,B,7.77,1519,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-11802.6,11802.6,,
08:31:31,PIXY,B,15.46,1708,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-26405.7,26405.7,,
04:24:30,VSME,S,4.79,4297,SMRT,,TRIB14396,Margin,AUTO,-,0,-644.55,Equity/ETF,,18649,20582.6,,
08:46:43,PIXY,B,17.77,1509,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-26814.9,26814.9,,
09:54:23,STAF,B,5.12,4160,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-21299.2,21299.2,,
08:15:55,PIXY,S,18.15,373,SMRT,,TRIB14396,Margin,AUTO,+,0,55.95,Equity/ETF,,6937.8,6769.95,,
04:48:20,VSME,S,8.21,804,SMRT,,TRIB14396,Margin,AUTO,+,0,785.85,Equity/ETF,,8958.4,6600.84,,
06:35:16,NIXX,S,9.09,2767,SMRT,,TRIB14396,Margin,AUTO,-,0,968.45,Equity/ETF,,28057.4,25152,,
04:48:00,VSME,S,8,803,SMRT,,TRIB14396,Margin,AUTO,+,0,616.25,Equity/ETF,,8272.74,6424,,
09:38:07,STAF,S,5.38,545,SMRT,,TRIB14396,Margin,AUTO,+,0,321.55,Equity/ETF,,3896.75,2932.1,,
04:47:51,VSME,S,7.72,1607,SMRT,,TRIB14396,Margin,AUTO,-,0,783.30,Equity/ETF,,14755.9,12406,,
09:57:52,PHUN,S,7.19,3236,SMRT,,TRIB14396,Margin,AUTO,+,0,64.72,Equity/ETF,,23461,23266.8,,
08:15:44,PIXY,B,18,746,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-13428,13428,,
04:47:45,VSME,B,7.48,1564,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-11698.7,11698.7,,
04:23:46,VSME,B,4.94,4297,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-21227.2,21227.2,,
06:33:29,NIXX,B,8.74,2767,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-24183.6,24183.6,,
09:38:04,STAF,S,5.3,544,SMRT,,TRIB14396,Margin,AUTO,-,0,277.44,Equity/ETF,,3715.52,2883.2,,
09:41:21,PIXY,S,10.77,2325,SMRT,,TRIB14396,Margin,AUTO,-,0,-69.75,Equity/ETF,,24831,25040.2,,
05:52:12,UPXI,S,7.24,825,SMRT,,TRIB14396,Margin,AUTO,+,0,206.25,Equity/ETF,,6591.75,5973,,
08:58:21,PIXY,B,15.48,1706,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-26408.9,26408.9,,
04:47:08,VSME,S,7.26,1649,SMRT,,TRIB14396,Margin,AUTO,+,0,431.98,Equity/ETF,,13267.7,11971.7,,
06:56:43,NIXX,B,7.6,774,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-5882.4,5882.4,,
04:22:54,VSME,S,4.58,4396,SMRT,,TRIB14396,Margin,AUTO,-,0,-829.32,Equity/ETF,,17645.7,20133.7,,
04:46:36,VSME,B,7.33,1590,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-11654.7,11654.7,,
05:51:54,UPXI,B,6.99,825,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-5766.75,5766.75,,
08:02:58,PIXY,S,15.11,694,SMRT,,TRIB14396,Margin,AUTO,-,0,707.41,Equity/ETF,,12608.6,10486.3,,
09:38:02,STAF,S,5.06,1088,SMRT,,TRIB14396,Margin,AUTO,-,0,293.76,Equity/ETF,,6386.56,5505.28,,
09:41:17,PIXY,B,10.8,2325,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-25110,25110,,
06:30:57,NIXX,S,8.4,1480,SMRT,,TRIB14396,Margin,AUTO,-,0,533.01,Equity/ETF,,14031,12432,,
04:22:41,VSME,B,4.85,2161,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-10480.9,10480.8,,
06:30:35,NIXX,S,8.64,1480,SMRT,,TRIB14396,Margin,AUTO,-,0,888.21,Equity/ETF,,15451.8,12787.2,,
04:22:29,VSME,B,4.69,2235,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-10482.1,10482.2,,
06:30:31,NIXX,S,8.98,2959,SMRT,,TRIB14396,Margin,AUTO,-,0,2781.88,Equity/ETF,,34917.5,26571.8,,
09:59:51,BREA,S,1.6,4054,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,25945.6,6486.4,,
08:42:13,NIXX,S,9.66,2579,SMRT,,TRIB14396,Margin,AUTO,+,0,361.06,Equity/ETF,,25996.3,24913.1,,
09:38:01,STAF,S,4.9,2177,SMRT,,TRIB14396,Margin,AUTO,-,0,239.47,Equity/ETF,,11385.7,10667.3,,
08:41:54,NIXX,B,9.52,2579,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-24552.1,24552.1,,
08:14:00,PIXY,S,17.7,768,SMRT,,TRIB14396,Margin,AUTO,-,0,299.52,Equity/ETF,,14492.2,13593.6,,
08:02:35,PIXY,S,16.05,693,SMRT,,TRIB14396,Margin,AUTO,-,0,1357.81,Equity/ETF,,15196.1,11122.6,,
08:41:39,NIXX,S,9.2,1285,SMRT,,TRIB14396,Margin,AUTO,-,0,-485.11,Equity/ETF,,10366.7,11822,,
09:41:13,PIXY,S,10.75,1989,SMRT,,TRIB14396,Margin,AUTO,-,0,-4435.47,Equity/ETF,,8075.34,21381.8,,
04:45:27,VSME,S,7,1708,SMRT,,TRIB14396,Margin,AUTO,-,0,530.87,Equity/ETF,,13548.6,11956,,
10:01:44,NIVF,S,1.59,16370,SMRT,,TRIB14396,Margin,AUTO,-,0,409.36,Equity/ETF,,27256.4,26028.3,,
09:37:59,STAF,B,4.79,4354,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-20855.7,20855.7,,
08:02:26,PIXY,B,14.67,891,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-13071,13071,,
04:45:24,VSME,S,7.08,3417,SMRT,,TRIB14396,Margin,AUTO,-,0,1335.42,Equity/ETF,,28198.6,24192.4,,
08:41:31,NIXX,S,9.97,1284,SMRT,,TRIB14396,Margin,AUTO,+,0,503.95,Equity/ETF,,14313.3,12801.5,,
06:26:24,NIXX,B,8.08,2949,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-23827.9,23827.9,,
06:26:23,NIXX,B,8,2970,SMRT,,TRIB14396,Margin,AUTO,+,0,0.00,Equity/ETF,,-23760,23760,,
04:45:18,VSME,B,6.78,3386,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-22957.1,22957.1,,
09:59:41,BREA,B,1.6,4054,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-25945.6,6486.4,,
08:02:11,PIXY,S,13.85,496,SMRT,,TRIB14396,Margin,AUTO,-,0,396.80,Equity/ETF,,8060,6869.6,,
04:44:55,VSME,B,6.6,3448,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-22756.8,22756.8,,
08:02:08,PIXY,B,13.05,992,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-12945.6,12945.6,,
10:15:23,PIXY,B,13.53,1896,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-25652.9,25652.9,,
06:24:27,NIXX,S,7.46,3073,SMRT,,TRIB14396,Margin,AUTO,-,0,-645.33,Equity/ETF,,20988.6,22924.6,,
08:41:10,NIXX,S,10,2568,SMRT,,TRIB14396,Margin,AUTO,+,0,1084.93,Equity/ETF,,28934.8,25680,,
06:24:21,NIXX,B,7.67,3073,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-23569.9,23569.9,,
08:13:16,PIXY,S,17.35,768,SMRT,,TRIB14396,Margin,AUTO,-,0,30.72,Equity/ETF,,13417,13324.8,,
10:12:06,NUZE,S,0.8438,15813,SMRT,,TRIB14396,Margin,AUTO,-,0,1571.04,Equity/ETF,,53372,13343,,
09:57:27,PHUN,B,7.17,3236,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-23202.1,23202.1,,
04:18:50,VSME,S,4.21,3205,SMRT,,TRIB14396,Margin,AUTO,-,0,-256.63,Equity/ETF,,12723.2,13493,,
04:44:24,VSME,S,6.48,5205,SMRT,,TRIB14396,Margin,AUTO,-,0,-368.06,Equity/ETF,,32624.2,33728.4,,
04:18:42,VSME,B,4.52,2242,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-10133.8,10133.8,,
06:22:09,NIXX,S,7.78,2248,SMRT,,TRIB14396,Margin,AUTO,-,0,-285.66,Equity/ETF,,16632.4,17489.4,,
08:40:05,NIXX,B,9.75,2531,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-24677.2,24677.2,,
06:21:58,NIXX,S,8.46,2248,SMRT,,TRIB14396,Margin,AUTO,-,0,1242.98,Equity/ETF,,22747,19018.1,,
04:44:15,VSME,B,6.66,3428,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-22830.5,22830.5,,
08:39:56,NIXX,B,9.41,2606,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-24522.5,24522.5,,
07:13:34,NIXX,S,6.85,782,SMRT,,TRIB14396,Margin,AUTO,-,0,-514.88,Equity/ETF,,3812.06,5356.7,,
06:21:35,NIXX,B,8.29,2887,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-23933.2,23933.2,,
04:18:18,VSME,S,4.02,963,SMRT,,TRIB14396,Margin,AUTO,+,0,255.42,Equity/ETF,,4637.52,3871.26,,
07:13:05,NIXX,S,8.26,782,SMRT,,TRIB14396,Margin,AUTO,-,0,587.74,Equity/ETF,,8222.54,6459.32,,
04:18:16,VSME,S,4,1926,SMRT,,TRIB14396,Margin,AUTO,+,0,472.32,Equity/ETF,,9120.96,7704,,
10:14:58,PIXY,B,14.32,1827,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-26162.6,26162.6,,
08:39:44,NIXX,S,9.42,2495,SMRT,,TRIB14396,Margin,AUTO,-,0,-1247.50,Equity/ETF,,19760.4,23502.9,,
09:04:50,SGD,S,4.59,2226,SMRT,,TRIB14396,Margin,AUTO,-,0,-187.48,Equity/ETF,,9654.89,10217.3,,
08:39:37,NIXX,B,9.92,2495,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-24750.4,24750.4,,
04:18:08,VSME,B,3.88,2512,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-9746.56,9746.56,,
04:43:54,VSME,S,6.45,1777,SMRT,,TRIB14396,Margin,AUTO,-,0,195.67,Equity/ETF,,12048.6,11461.6,,
09:04:45,SGD,S,4.95,2225,SMRT,,TRIB14396,Margin,AUTO,-,0,613.60,Equity/ETF,,12854.5,11013.8,,
04:43:52,VSME,S,6.48,3554,SMRT,,TRIB14396,Margin,AUTO,-,0,497.95,Equity/ETF,,24523.8,23029.9,,
04:18:00,VSME,S,3.75,1339,SMRT,,TRIB14396,Margin,AUTO,+,0,307.97,Equity/ETF,,5945.16,5021.25,,
09:04:41,SGD,S,5.1,4451,SMRT,,TRIB14396,Margin,AUTO,-,0,1895.12,Equity/ETF,,28385.5,22700.1,,
08:12:45,PIXY,B,17.31,1536,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-26588.2,26588.2,,
06:20:07,NIXX,S,7.75,1609,SMRT,,TRIB14396,Margin,AUTO,-,0,852.77,Equity/ETF,,15028.1,12469.8,,
07:12:00,NIXX,B,8.03,740,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-5942.2,5942.2,,
08:27:41,PIXY,S,16.69,1557,SMRT,,TRIB14396,Margin,AUTO,-,0,-731.79,Equity/ETF,,23791,25986.3,,
09:04:36,SGD,B,4.75,4405,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-20923.8,20923.8,,
04:58:46,STAF,S,5.94,1229,SMRT,,TRIB14396,Margin,AUTO,-,0,1453.09,Equity/ETF,,11659.5,7300.26,,
04:17:57,VSME,S,3.68,2678,SMRT,,TRIB14396,Margin,AUTO,+,0,428.48,Equity/ETF,,11140.5,9855.04,,
04:17:49,VSME,B,3.52,5357,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-18856.6,18856.6,,
08:12:40,PIXY,S,16.54,1664,SMRT,,TRIB14396,Margin,AUTO,-,0,993.06,Equity/ETF,,30501.7,27522.6,,
09:04:22,SGD,B,4.6,4497,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-20686.2,20686.2,,
04:43:37,VSME,B,6.37,3541,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-22556.2,22556.2,,
