Time,Symbol,Side,Price,Qty,Route,Broker,Account,Type,Cloid,Liq,ECNFee,P / L,SecType,LiqType,BP,Value,P/L R,
06:25:09,RELI,B,4.18,7009,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29297.6,29297.6,,
06:25:19,RELI,S,4.27,3504,SMRT,,TRIB14396,Margin,AUTO,+,0,315.36,Equity/ETF,,15908.2,14962.1,,
06:25:20,RELI,S,4.24,1752,SMRT,,TRIB14396,Margin,AUTO,-,0,105.12,Equity/ETF,,7743.84,7428.48,,
06:25:23,RELI,S,4.17,1753,SMRT,,TRIB14396,Margin,AUTO,-,0,-17.53,Equity/ETF,,7257.42,7310.01,,
06:30:18,RELI,B,4.31,6833,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29450.2,29450.2,,
06:30:46,RELI,S,4.42,3416,SMRT,,TRIB14396,Margin,AUTO,+,0,375.76,Equity/ETF,,16226,15098.7,,
06:30:51,RELI,S,4.34,1708,SMRT,,TRIB14396,Margin,AUTO,-,0,51.24,Equity/ETF,,7566.44,7412.72,,
06:30:52,RELI,S,4.33,854,SMRT,,TRIB14396,Margin,AUTO,-,0,17.08,Equity/ETF,,3749.06,3697.82,,
06:30:54,RELI,S,4.33,427,SMRT,,TRIB14396,Margin,AUTO,-,0,8.54,Equity/ETF,,1874.53,1848.91,,
06:31:05,RELI,B,4.38,6666,SMRT,,TRIB14396,Margin,AUTO,-,0,-0.00,Equity/ETF,,-29197.1,29197.1,,
06:31:20,RELI,S,4.39,3547,SMRT,,TRIB14396,Margin,AUTO,-,0,50.45,Equity/ETF,,15722.7,15571.3,,
06:31:20,RELI,S,4.39,1773,SMRT,,TRIB14396,Margin,AUTO,-,0,25.22,Equity/ETF,,7859.12,7783.47,,
06:31:21,RELI,S,4.4,887,SMRT,,TRIB14396,Margin,AUTO,-,0,21.49,Equity/ETF,,3967.26,3902.8,,
06:31:25,RELI,S,4.41,887,SMRT,,TRIB14396,Margin,AUTO,-,0,30.36,Equity/ETF,,4002.74,3911.67,,
06:35:09,RELI,B,4.01,7281,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29196.8,29196.8,,
06:36:10,RELI,S,4.06,3640,SMRT,,TRIB14396,Margin,AUTO,+,0,182.00,Equity/ETF,,15324.4,14778.4,,
06:36:15,RELI,S,4.08,1820,SMRT,,TRIB14396,Margin,AUTO,+,0,127.40,Equity/ETF,,7807.8,7425.6,,
06:36:27,RELI,S,4.02,1821,SMRT,,TRIB14396,Margin,AUTO,-,0,18.21,Equity/ETF,,7375.05,7320.42,,
06:44:44,RELI,B,3.91,7481,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29250.7,29250.7,,
06:45:02,RELI,S,3.98,3740,SMRT,,TRIB14396,Margin,AUTO,+,0,261.80,Equity/ETF,,15670.6,14885.2,,
06:45:03,RELI,S,3.96,1870,SMRT,,TRIB14396,Margin,AUTO,-,0,93.50,Equity/ETF,,7685.7,7405.2,,
06:45:35,RELI,S,3.95,935,SMRT,,TRIB14396,Margin,AUTO,-,0,37.40,Equity/ETF,,3805.45,3693.25,,
06:45:37,RELI,S,3.94,936,SMRT,,TRIB14396,Margin,AUTO,-,0,28.08,Equity/ETF,,3772.08,3687.84,,
07:04:33,PIK,B,6.24,4716,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29427.8,29427.8,,
07:07:14,PIK,B,5.47,5385,SMRT,,TRIB14396,Margin,AUTO,-,0,-0.00,Equity/ETF,,-29456,29455.9,,
07:10:51,PIK,B,5.32,2767,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-14720.4,14720.4,,
07:13:50,PIK,S,5.84,6434,SMRT,,TRIB14396,Margin,AUTO,+,0,772.45,Equity/ETF,,39891.9,37574.6,,
07:14:00,PIK,S,5.74,3217,SMRT,,TRIB14396,Margin,AUTO,-,0,64.52,Equity/ETF,,18659.1,18465.6,,
07:14:00,PIK,S,5.82,1608,SMRT,,TRIB14396,Margin,AUTO,-,0,160.89,Equity/ETF,,9841.23,9358.56,,
07:14:05,PIK,S,5.97,1609,SMRT,,TRIB14396,Margin,AUTO,-,0,402.34,Equity/ETF,,10812.8,9605.73,,
07:15:33,PIK,B,6.46,1138,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7351.48,7351.48,,
07:16:11,PIK,S,6.12,1138,SMRT,,TRIB14396,Margin,AUTO,-,0,-386.92,Equity/ETF,,5803.8,6964.56,,
07:16:28,PIK,B,5.73,5145,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29480.9,29480.9,,
07:17:00,PIK,S,5.61,5145,SMRT,,TRIB14396,Margin,AUTO,-,0,-617.40,Equity/ETF,,27011.2,28863.5,,
07:18:52,CASK,B,4.16,7042,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29294.7,29294.7,,
07:19:11,CASK,S,4.34,3521,SMRT,,TRIB14396,Margin,AUTO,+,0,633.78,Equity/ETF,,17182.5,15281.1,,
07:19:17,CASK,S,4.82,1760,SMRT,,TRIB14396,Margin,AUTO,-,0,1161.60,Equity/ETF,,11968,8483.2,,
07:19:18,CASK,S,4.93,880,SMRT,,TRIB14396,Margin,AUTO,-,0,677.60,Equity/ETF,,6371.2,4338.4,,
07:19:37,CASK,S,4.97,881,SMRT,,TRIB14396,Margin,AUTO,-,0,713.61,Equity/ETF,,6519.4,4378.57,,
07:20:50,CASK,B,6,1241,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7446,7446,,
07:21:06,CASK,S,5.7,1241,SMRT,,TRIB14396,Margin,AUTO,-,0,-372.30,Equity/ETF,,5956.8,7073.7,,
07:21:28,CASK,B,5.88,1254,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7373.52,7373.52,,
07:22:02,CASK,S,5.55,1254,SMRT,,TRIB14396,Margin,AUTO,-,0,-413.82,Equity/ETF,,5718.24,6959.7,,
07:24:02,RELI,B,3.87,1889,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7310.43,7310.43,,
07:24:27,RELI,S,3.9,1889,SMRT,,TRIB14396,Margin,AUTO,+,0,56.67,Equity/ETF,,7537.11,7367.1,,
07:27:36,PRZO,B,2.24,6410,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-57433.6,14358.4,,
07:27:49,PRZO,S,2.36,1602,SMRT,,TRIB14396,Margin,AUTO,-,0,192.24,Equity/ETF,,15122.9,3780.72,,
07:27:49,PRZO,S,2.36,3205,SMRT,,TRIB14396,Margin,AUTO,-,0,384.60,Equity/ETF,,30255.2,7563.8,,
07:27:57,PRZO,S,2.27,1603,SMRT,,TRIB14396,Margin,AUTO,-,0,48.09,Equity/ETF,,14555.2,3638.81,,
07:29:08,PRZO,B,2.08,3440,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-28620.8,7155.2,,
07:30:22,PRZO,S,2,3440,SMRT,,TRIB14396,Margin,AUTO,-,0,-275.20,Equity/ETF,,27520,6880,,
07:48:44,RELI,B,4.32,3386,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-14627.5,14627.5,,
07:48:54,RELI,S,4.62,1693,SMRT,,TRIB14396,Margin,AUTO,+,0,507.90,Equity/ETF,,9345.36,7821.66,,
07:48:56,RELI,S,4.53,846,SMRT,,TRIB14396,Margin,AUTO,-,0,177.66,Equity/ETF,,4365.36,3832.38,,
07:48:56,RELI,S,4.49,423,SMRT,,TRIB14396,Margin,AUTO,-,0,71.91,Equity/ETF,,2115,1899.27,,
07:49:18,RELI,B,4.62,3171,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-14650,14650,,
07:49:20,RELI,S,4.75,1797,SMRT,,TRIB14396,Margin,AUTO,-,0,297.19,Equity/ETF,,9427.33,8535.75,,
07:49:22,RELI,S,4.82,899,SMRT,,TRIB14396,Margin,AUTO,-,0,211.61,Equity/ETF,,4968.01,4333.18,,
07:50:01,RELI,S,4.66,899,SMRT,,TRIB14396,Margin,AUTO,-,0,67.77,Equity/ETF,,4392.65,4189.34,,
07:52:31,GTBP,B,4.33,6880,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29790.4,29790.4,,
07:52:38,GTBP,B,4.41,6651,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29330.9,29330.9,,
07:52:49,GTBP,S,4.66,6765,SMRT,,TRIB14396,Margin,AUTO,+,0,1966.43,Equity/ETF,,37424.2,31524.9,,
07:52:51,GTBP,S,4.75,3383,SMRT,,TRIB14396,Margin,AUTO,-,0,1287.83,Equity/ETF,,19932.7,16069.2,,
07:52:52,GTBP,S,4.84,1691,SMRT,,TRIB14396,Margin,AUTO,-,0,795.91,Equity/ETF,,10572.2,8184.44,,
07:52:59,GTBP,S,4.8,846,SMRT,,TRIB14396,Margin,AUTO,-,0,364.35,Equity/ETF,,5153.86,4060.8,,
07:53:15,GTBP,S,5.39,846,SMRT,,TRIB14396,Margin,AUTO,-,0,863.49,Equity/ETF,,7150.42,4559.94,,
08:07:43,GTBP,B,5.37,1371,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7362.27,7362.27,,
08:08:02,GTBP,S,4.97,1371,SMRT,,TRIB14396,Margin,AUTO,-,0,-548.40,Equity/ETF,,5168.67,6813.87,,
08:08:12,GTBP,B,5.2,1415,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7358,7358,,
08:08:23,GTBP,B,5.59,1334,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7457.06,7457.06,,
08:08:23,GTBP,B,5.5,1353,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7441.5,7441.5,,
08:08:26,GTBP,S,5.57,2051,SMRT,,TRIB14396,Margin,AUTO,-,0,295.79,Equity/ETF,,12311.4,11424.1,,
08:08:27,GTBP,S,5.56,1025,SMRT,,TRIB14396,Margin,AUTO,-,0,137.57,Equity/ETF,,6111.72,5699,,
08:08:27,GTBP,S,5.6,513,SMRT,,TRIB14396,Margin,AUTO,-,0,89.37,Equity/ETF,,3140.92,2872.8,,
08:08:30,GTBP,B,5.93,5059,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29999.9,29999.9,,
08:08:32,GTBP,S,5.87,2786,SMRT,,TRIB14396,Margin,AUTO,+,0,-37.83,Equity/ETF,,16240.3,16353.8,,
