Time,Symbol,Side,Price,Qty,Route,Broker,Account,Type,Cloid,Liq,ECNFee,P / L,SecType,LiqType,BP,Value,P/L R,
09:00:59,LYT,S,2.72,1400,SMRT,,TRIB14396,Margin,AUTO,-,0,196.00,Equity/ETF,,15232,3808,,
09:00:53,LYT,S,2.72,1399,SMRT,,TRIB14396,Margin,AUTO,-,0,195.86,Equity/ETF,,15221.1,3805.28,,
09:00:52,LYT,S,2.72,2798,SMRT,,TRIB14396,Margin,AUTO,-,0,391.72,Equity/ETF,,30442.2,7610.56,,
09:00:35,LYT,S,2.8,5597,SMRT,,TRIB14396,Margin,AUTO,+,0,1231.34,Equity/ETF,,62686.4,15671.6,,
08:59:40,LYT,B,2.58,11194,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-115522,28880.5,,
08:47:52,LYT,S,2.85,10000,SMRT,,TRIB14396,Margin,AUTO,-,0,-500.00,Equity/ETF,,114000,28500,,
08:47:48,LYT,B,2.9,10000,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-116000,29000,,
08:47:29,LYT,S,3.07,9287,SMRT,,TRIB14396,Margin,AUTO,-,0,-742.96,Equity/ETF,,26282.2,28511.1,,
08:46:54,LYT,B,3.15,9287,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29254,29254,,
08:41:25,MYSZ,S,6.17,1202,SMRT,,TRIB14396,Margin,AUTO,-,0,12.02,Equity/ETF,,7452.4,7416.34,,
08:41:23,MYSZ,S,6.18,1202,SMRT,,TRIB14396,Margin,AUTO,-,0,24.04,Equity/ETF,,7500.48,7428.36,,
08:41:23,MYSZ,S,6.18,2403,SMRT,,TRIB14396,Margin,AUTO,-,0,48.06,Equity/ETF,,14994.7,14850.5,,
08:40:31,MYSZ,B,6.16,4807,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29611.1,29611.1,,
08:36:33,BNZI,S,1.75,8152,SMRT,,TRIB14396,Margin,AUTO,-,0,163.04,Equity/ETF,,57064,14266,,
08:35:38,BNZI,B,1.73,8152,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-56411.8,14103,,
08:31:41,LYT,S,3.4,2168,SMRT,,TRIB14396,Margin,AUTO,-,0,173.44,Equity/ETF,,7891.52,7371.2,,
08:31:22,LYT,S,3.36,2167,SMRT,,TRIB14396,Margin,AUTO,-,0,86.68,Equity/ETF,,7541.16,7281.12,,
08:31:19,LYT,S,3.35,4335,SMRT,,TRIB14396,Margin,AUTO,-,0,130.05,Equity/ETF,,14912.4,14522.2,,
08:31:07,LYT,B,3.32,8670,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-28784.4,28784.4,,
08:27:05,LYT,S,3.19,13097,SMRT,,TRIB14396,Margin,AUTO,-,0,-1545.20,Equity/ETF,,37143.8,41779.4,,
08:26:54,LYT,B,3.15,9118,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-28721.7,28721.7,,
08:26:22,LYT,S,3.66,3978,SMRT,,TRIB14396,Margin,AUTO,-,0,-39.78,Equity/ETF,,14440.1,14559.5,,
08:26:17,LYT,B,3.67,7957,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29202.2,29202.2,,
08:25:49,LYT,S,3.5,4573,SMRT,,TRIB14396,Margin,AUTO,+,0,1463.36,Equity/ETF,,20395.6,16005.5,,
08:25:49,LYT,S,3.5,4573,SMRT,,TRIB14396,Margin,AUTO,-,0,1463.36,Equity/ETF,,20395.6,16005.5,,
08:25:37,LYT,B,3.18,9146,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29084.3,29084.3,,
08:25:20,UK,S,1.64,2301,SMRT,,TRIB14396,Margin,AUTO,-,0,253.11,Equity/ETF,,4532.97,3773.64,,
08:25:19,UK,S,1.64,2300,SMRT,,TRIB14396,Margin,AUTO,-,0,253.00,Equity/ETF,,4531,3772,,
08:25:18,UK,S,1.61,4601,SMRT,,TRIB14396,Margin,AUTO,-,0,368.08,Equity/ETF,,8511.85,7407.61,,
08:25:03,UK,B,1.53,9202,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-14079.1,14079.1,,
08:25:00,UK,S,1.45,8875,SMRT,,TRIB14396,Margin,AUTO,-,0,-1242.50,Equity/ETF,,9141.25,12868.8,,
08:24:54,UK,B,1.59,8875,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-14111.2,14111.2,,
08:22:48,UK,S,1.86,3750,SMRT,,TRIB14396,Margin,AUTO,+,0,-150.00,Equity/ETF,,6525,6975,,
