Time,Symbol,Side,Price,Qty,Route,Broker,Account,Type,Cloid,Liq,ECNFee,P / L,SecType,LiqType,BP,Value,P/L R,
04:07:57,JCSE,B,2.55,6451,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-65800.2,16450,,
04:09:22,JCSE,S,2.38,6451,SMRT,,TRIB14396,Margin,AUTO,-,0,-1096.67,Equity/ETF,,61413.5,15353.4,,
04:10:22,JCSE,B,2.3,6818,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-62725.6,15681.4,,
04:10:47,JCSE,S,2.34,6818,SMRT,,TRIB14396,Margin,AUTO,-,0,272.72,Equity/ETF,,63816.5,15954.1,,
04:12:33,JCSE,B,2.38,6696,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-63745.9,15936.5,,
04:13:05,JCSE,S,2.29,6696,SMRT,,TRIB14396,Margin,AUTO,-,0,-602.64,Equity/ETF,,61335.4,15333.8,,
04:16:26,VMAR,B,3.48,5376,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-18708.5,18708.5,,
04:17:16,VMAR,B,3.28,5576,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-18289.3,18289.3,,
04:18:13,VMAR,S,3.21,10952,SMRT,,TRIB14396,Margin,AUTO,-,0,-1841.84,Equity/ETF,,29630.4,35155.9,,
04:20:12,VMAR,B,3.52,5347,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-18821.4,18821.4,,
04:20:16,VMAR,B,3.61,5263,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-18999.4,18999.4,,
04:23:34,VMAR,S,3.27,10610,SMRT,,TRIB14396,Margin,AUTO,-,0,-3126.17,Equity/ETF,,25316.2,34694.7,,
04:25:29,VMAR,B,3.42,5434,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-18584.3,18584.3,,
04:25:30,VMAR,B,3.42,5434,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-18584.3,18584.3,,
04:27:09,VMAR,B,3.28,5586,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-18322.1,18322.1,,
04:27:38,VMAR,B,3.14,5736,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-18011,18011,,
04:28:02,VMAR,B,3.14,5725,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-17976.5,17976.5,,
04:33:11,VMAR,S,3.28,13957,SMRT,,TRIB14396,Margin,AUTO,-,0,41.51,Equity/ETF,,45903.5,45779,,
04:34:22,VMAR,S,3.3,13958,SMRT,,TRIB14396,Margin,AUTO,-,0,320.67,Equity/ETF,,47023.4,46061.4,,
04:37:04,UMAC,B,22.67,1211,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-27453.4,27453.4,,
04:39:41,UMAC,B,21.96,1246,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-27362.2,27362.2,,
04:42:59,UMAC,B,21.3,1282,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-27306.6,27306.6,,
04:44:56,UMAC,B,22.32,1228,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-27409,27409,,
04:49:07,UMAC,S,22.15,4967,SMRT,,TRIB14396,Margin,AUTO,-,0,487.96,Equity/ETF,,111483,110019,,
05:17:01,EHGO,B,5.88,3768,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-22155.8,22155.8,,
05:17:26,EHGO,S,5.45,3768,SMRT,,TRIB14396,Margin,AUTO,+,0,-1620.24,Equity/ETF,,15674.9,20535.6,,
05:17:36,EHGO,B,5.6,3896,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-21817.6,21817.6,,
05:18:49,EHGO,S,5.61,3896,SMRT,,TRIB14396,Margin,AUTO,-,0,38.96,Equity/ETF,,21973.4,21856.6,,
05:26:33,EHGO,B,6.12,3649,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-22331.9,22331.9,,
05:27:12,EHGO,SS,6.15,3649,SMRT,,TRIB14396,Short,AUTO,-,0,109.47,Equity/ETF,,22769.8,22441.4,,
05:27:38,EHGO,B,6.34,3562,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-22583.1,22583.1,,
05:27:52,EHGO,B,6.21,3614,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-22442.9,22442.9,,
05:28:34,EHGO,S,6.36,3588,SMRT,,TRIB14396,Margin,AUTO,-,0,306.67,Equity/ETF,,23739.7,22819.7,,
05:28:56,EHGO,S,6.64,1794,SMRT,,TRIB14396,Margin,AUTO,+,0,655.66,Equity/ETF,,13879.1,11912.2,,
05:28:57,EHGO,S,6.64,897,SMRT,,TRIB14396,Margin,AUTO,-,0,327.83,Equity/ETF,,6939.56,5956.08,,
05:29:01,EHGO,S,6.57,897,SMRT,,TRIB14396,Margin,AUTO,-,0,265.04,Equity/ETF,,6688.4,5893.29,,
05:29:44,EHGO,B,6.28,3579,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-22476.1,22476.1,,
05:30:01,EHGO,S,6.37,3579,SMRT,,TRIB14396,Margin,AUTO,-,0,322.11,Equity/ETF,,23764.6,22798.2,,
05:30:49,EHGO,B,6.5,3488,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-22672,22672,,
05:31:33,EHGO,B,6.42,3516,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-22572.7,22572.7,,
05:32:11,EHGO,S,6.93,1751,SMRT,,TRIB14396,Margin,AUTO,-,0,823.25,Equity/ETF,,14604.2,12134.4,,
05:32:13,EHGO,S,6.96,2626,SMRT,,TRIB14396,Margin,AUTO,-,0,1313.42,Equity/ETF,,22217.2,18277,,
05:32:26,EHGO,S,6.76,1313,SMRT,,TRIB14396,Margin,AUTO,-,0,394.11,Equity/ETF,,10058.2,8875.88,,
05:35:09,EHGO,S,6.52,1314,SMRT,,TRIB14396,Margin,AUTO,-,0,79.05,Equity/ETF,,8804.43,8567.28,,
05:37:27,EHGO,B,6.97,3271,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-22798.9,22798.9,,
05:37:40,EHGO,S,7.01,1635,SMRT,,TRIB14396,Margin,AUTO,-,0,65.40,Equity/ETF,,11657.5,11461.4,,
05:37:41,EHGO,S,7.03,818,SMRT,,TRIB14396,Margin,AUTO,-,0,49.08,Equity/ETF,,5897.78,5750.54,,
05:37:43,EHGO,S,7.06,818,SMRT,,TRIB14396,Margin,AUTO,-,0,73.62,Equity/ETF,,5995.94,5775.08,,
05:37:58,EHGO,B,7.07,3271,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-23126,23126,,
05:38:10,EHGO,S,7.01,3271,SMRT,,TRIB14396,Margin,AUTO,-,0,-196.26,Equity/ETF,,22340.9,22929.7,,
05:41:49,EHGO,B,7.28,3201,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-23303.3,23303.3,,
05:43:59,EHGO,S,7.16,3201,SMRT,,TRIB14396,Margin,AUTO,-,0,-384.12,Equity/ETF,,21766.8,22919.2,,
05:51:35,EHGO,B,6.78,3378,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-22902.8,22902.8,,
05:52:25,EHGO,S,6.8,3378,SMRT,,TRIB14396,Margin,AUTO,-,0,67.56,Equity/ETF,,23173.1,22970.4,,
05:55:37,EHGO,B,6.7,3409,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-22840.3,22840.3,,
05:56:11,EHGO,S,6.67,3409,SMRT,,TRIB14396,Margin,AUTO,-,0,-102.27,Equity/ETF,,22431.2,22738,,
05:58:22,EHGO,B,6.49,3500,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-22715,22715,,
05:58:45,EHGO,S,6.38,3500,SMRT,,TRIB14396,Margin,AUTO,-,0,-385.00,Equity/ETF,,21175,22330,,
06:06:57,REVB,B,1.01,9646,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-38969.8,9742.46,,
06:07:41,REVB,S,1.09,4823,SMRT,,TRIB14396,Margin,AUTO,-,0,385.84,Equity/ETF,,21028.3,5257.07,,
06:08:55,REVB,S,1.15,2411,SMRT,,TRIB14396,Margin,AUTO,-,0,337.54,Equity/ETF,,11090.6,2772.65,,
06:09:03,REVB,S,1.21,2412,SMRT,,TRIB14396,Margin,AUTO,-,0,482.40,Equity/ETF,,11674.1,2918.52,,
07:21:36,SNTI,B,3,5882,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-17646,17646,,
07:21:47,SNTI,S,3.08,2941,SMRT,,TRIB14396,Margin,AUTO,-,0,235.28,Equity/ETF,,9764.12,9058.28,,
07:22:08,SNTI,S,3.16,1470,SMRT,,TRIB14396,Margin,AUTO,+,0,235.20,Equity/ETF,,5350.8,4645.2,,
07:22:28,SNTI,S,3.22,735,SMRT,,TRIB14396,Margin,AUTO,+,0,161.70,Equity/ETF,,2851.8,2366.7,,
07:22:32,SNTI,S,3.2,736,SMRT,,TRIB14396,Margin,AUTO,-,0,147.20,Equity/ETF,,2796.8,2355.2,,
07:31:13,SNTI,B,3.93,4975,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-19551.8,19551.8,,
07:31:32,SNTI,S,4.03,2487,SMRT,,TRIB14396,Margin,AUTO,-,0,248.70,Equity/ETF,,10768.7,10022.6,,
07:31:50,SNTI,S,3.96,2488,SMRT,,TRIB14396,Margin,AUTO,-,0,74.64,Equity/ETF,,10076.4,9852.48,,
07:35:55,SNTI,B,4.19,4769,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-19982.1,19982.1,,
07:36:13,SNTI,B,4.47,4552,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-20347.4,20347.4,,
07:38:11,SNTI,S,4.32,4660,SMRT,,TRIB14396,Margin,AUTO,-,0,-31.41,Equity/ETF,,20037,20131.2,,
07:38:22,SNTI,S,4.34,2330,SMRT,,TRIB14396,Margin,AUTO,-,0,30.89,Equity/ETF,,10204.9,10112.2,,
07:38:42,SNTI,S,4.28,2331,SMRT,,TRIB14396,Margin,AUTO,-,0,-108.95,Equity/ETF,,9649.82,9976.68,,
07:44:28,SNTI,B,4.21,1190,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-5009.9,5009.9,,
07:45:36,SNTI,B,4.34,1164,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-5051.76,5051.76,,
07:47:25,SNTI,S,4.32,1177,SMRT,,TRIB14396,Margin,AUTO,+,0,53.81,Equity/ETF,,5246.07,5084.64,,
07:47:38,SNTI,B,4.47,2283,SMRT,,TRIB14396,Margin,AUTO,-,0,-0.00,Equity/ETF,,-10205,10205,,
07:47:43,SNTI,S,4.59,1730,SMRT,,TRIB14396,Margin,AUTO,+,0,322.78,Equity/ETF,,8909.04,7940.7,,
07:47:47,SNTI,S,4.58,1730,SMRT,,TRIB14396,Margin,AUTO,-,0,305.48,Equity/ETF,,8839.84,7923.4,,
07:54:33,SNTI,B,4.77,4360,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-20797.2,20797.2,,
07:54:54,SNTI,S,4.83,2180,SMRT,,TRIB14396,Margin,AUTO,-,0,130.80,Equity/ETF,,10921.8,10529.4,,
07:55:19,SNTI,S,4.87,1090,SMRT,,TRIB14396,Margin,AUTO,-,0,109.00,Equity/ETF,,5635.3,5308.3,,
07:55:40,SNTI,S,5.17,1090,SMRT,,TRIB14396,Margin,AUTO,-,0,436.00,Equity/ETF,,6943.3,5635.3,,
07:58:00,SNTI,B,5.68,964,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-5475.52,5475.52,,
07:58:23,SNTI,B,5.57,976,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-5436.32,5436.32,,
07:58:52,SNTI,S,5.72,1940,SMRT,,TRIB14396,Margin,AUTO,-,0,184.96,Equity/ETF,,11651.7,11096.8,,
07:59:49,SNTI,B,6.14,1818,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-11162.5,11162.5,,
07:59:54,SNTI,S,6.17,909,SMRT,,TRIB14396,Margin,AUTO,+,0,27.27,Equity/ETF,,5690.34,5608.53,,
08:00:13,SNTI,S,6.15,909,SMRT,,TRIB14396,Margin,AUTO,-,0,9.09,Equity/ETF,,5617.62,5590.35,,
08:10:38,SNTI,B,5.67,3861,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-21891.9,21891.9,,
08:11:08,SNTI,S,5.65,3861,SMRT,,TRIB14396,Margin,AUTO,-,0,-77.22,Equity/ETF,,21583,21814.7,,
08:30:09,SNTI,B,5.49,1976,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-10848.2,10848.2,,
08:30:45,SNTI,S,5.59,988,SMRT,,TRIB14396,Margin,AUTO,-,0,98.80,Equity/ETF,,5819.32,5522.92,,
08:31:53,SNTI,S,5.47,988,SMRT,,TRIB14396,Margin,AUTO,-,0,-19.76,Equity/ETF,,5345.08,5404.36,,
09:02:14,SNTI,B,5.88,3750,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-22050,22050,,
09:02:40,SNTI,S,5.75,3750,SMRT,,TRIB14396,Margin,AUTO,-,0,-487.50,Equity/ETF,,20100,21562.5,,
09:03:22,SNTI,B,5.77,3811,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-21989.5,21989.5,,
09:03:54,SNTI,S,5.9,1905,SMRT,,TRIB14396,Margin,AUTO,-,0,247.65,Equity/ETF,,11982.5,11239.5,,
09:08:17,SNTI,S,5.81,1906,SMRT,,TRIB14396,Margin,AUTO,-,0,76.24,Equity/ETF,,11302.6,11073.9,,
09:13:01,SNTI,B,5.72,3836,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-21941.9,21941.9,,
09:13:26,SNTI,S,5.68,3836,SMRT,,TRIB14396,Margin,AUTO,-,0,-153.44,Equity/ETF,,21328.2,21788.5,,
09:15:43,SNTI,B,5.73,3831,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-21951.6,21951.6,,
09:16:58,SNTI,S,5.77,1915,SMRT,,TRIB14396,Margin,AUTO,-,0,76.60,Equity/ETF,,11279.4,11049.5,,
09:17:00,SNTI,S,5.78,958,SMRT,,TRIB14396,Margin,AUTO,+,0,47.90,Equity/ETF,,5680.94,5537.24,,
09:18:45,SNTI,S,5.87,958,SMRT,,TRIB14396,Margin,AUTO,-,0,134.12,Equity/ETF,,6025.82,5623.46,,
09:20:39,SNTI,B,6.37,3541,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-22556.2,22556.2,,
09:21:10,SNTI,S,6.35,3541,SMRT,,TRIB14396,Margin,AUTO,-,0,-70.82,Equity/ETF,,22272.9,22485.3,,
09:21:30,SNTI,B,6.62,3460,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-22905.2,22905.2,,
09:21:41,SNTI,S,6.9,1730,SMRT,,TRIB14396,Margin,AUTO,+,0,484.40,Equity/ETF,,13390.2,11937,,
09:21:44,SNTI,S,6.83,865,SMRT,,TRIB14396,Margin,AUTO,-,0,181.65,Equity/ETF,,6452.9,5907.95,,
09:21:52,SNTI,S,7.16,865,SMRT,,TRIB14396,Margin,AUTO,-,0,467.10,Equity/ETF,,7594.7,6193.4,,
09:26:02,SNTI,B,7.23,3218,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-23266.1,23266.1,,
