Time,Symbol,Side,Price,Qty,Route,Broker,Account,Type,Cloid,Liq,ECNFee,P / L,SecType,LiqType,Value,P/L R,
07:20:50,KTTA,S,3.56,2,ARCA,ARCX,14540,Margin,V2502050014332,-,0,-0.14,Equity/ETF,ARE,7.12,,
07:20:50,KTTA,S,3.56,50,ARCA,ARCX,14540,Margin,V2502050014332,-,0,-3.44,Equity/ETF,ARE,178,,
07:20:07,KTTA,B,3.55,200,ARCA,ARCX,14540,Margin,V2502050014272,-,0,0.00,Equity/ETF,RR,710,,
12:31:28,BBAI,S,7.16,5,ARCA,ARCX,14540,Margin,V2502050046614,-,0,0.10,Equity/ETF,ARE,35.8,,
12:31:12,BBAI,B,7.14,5,ARCA,ARCX,14540,Margin,V2502050046608,-,0,0.00,Equity/ETF,RR,35.7,,
08:52:26,KTTA,B,3.6,21,ARCA,ARCX,14540,Margin,V2502050023133,-,0,0.00,Equity/ETF,RR,75.6,,
09:37:44,ACB,S,5.13,16,ARCA,ARCX,14540,Margin,V2502050028594,-,0,1.14,Equity/ETF,ARE,82.08,,
10:18:32,RNAZ,B,11.77,3,ARCA,ARCX,14540,Margin,V2502050036831,-,0,0.00,Equity/ETF,RBD,35.31,,
09:12:53,KTTA,S,3.5,21,ARCA,ARCX,14540,Margin,V2502050024654,-,0,0.21,Equity/ETF,ARE,73.5,,
08:10:33,KTTA,S,3.25,46,ARCA,ARCX,14540,Margin,V2502050018848,-,0,0.69,Equity/ETF,RR,149.5,,
08:16:09,CPIX,S,4.69,17,ARCA,ARCX,14540,Margin,V2502050019441,-,0,1.36,Equity/ETF,ARE,79.73,,
07:32:57,KTTA,S,3.28,44,ARCA,ARCX,14540,Margin,V2502050015897,-,0,-1.54,Equity/ETF,RR,144.32,,
09:39:48,ACB,S,5.09,16,ARCA,ARCX,14540,Margin,V2502050029249,-,0,0.48,Equity/ETF,ARE,81.44,,
09:39:43,ACB,B,5.06,16,ARCA,ARCX,14540,Margin,V2502050029235,-,0,0.00,Equity/ETF,RR,80.96,,
