Time,Symbol,Side,Price,Qty,Route,Broker,Account,Type,Cloid,Liq,ECNFee,P / L,SecType,LiqType,Value,P/L R,
06:54:55,ATPC,S,2.37,40,ARCA,ARCX,14540,Margin,V2501130011042,-,0,1.20,Equity/ETF,ARE,94.8,,
08:50:02,SLRX,B,4.33,11,ARCA,ARCX,14540,Margin,V2501130026992,-,0,0.00,Equity/ETF,RR,47.63,,
09:15:14,SLRX,B,4.55,10,ARCA,ARCX,14540,Margin,V2501130029893,-,0,0.00,Equity/ETF,RR,45.5,,
13:33:15,PHIO,S,8.66,11,NSDQ,XNAS,14540,Margin,V2501130062646,-,0,-0.88,Equity/ETF,A,95.26,,
07:58:05,PHIO,S,3.17,15,ARCA,ARCX,14540,Margin,V2501130019469,-,0,1.95,Equity/ETF,RR,47.55,,
10:35:47,PHIO,B,7.97,6,ARCA,ARCX,14540,Margin,V2501130045816,-,0,0.00,Equity/ETF,RBD,47.82,,
10:40:22,SLRX,S,6.38,8,ARCA,ARCX,14540,Margin,V2501130046642,-,0,0.44,Equity/ETF,ARE,51.04,,
06:54:29,ATPC,B,2.34,81,ARCA,ARCX,14540,Margin,V2501130010999,-,0,0.00,Equity/ETF,RR,189.54,,
08:53:14,SLRX,S,4.66,10,ARCA,ARCX,14540,Margin,V2501130027556,-,0,0.10,Equity/ETF,ARE,46.6,,
09:36:11,PHIO,S,5.13,10,ARCA,ARCX,14540,Margin,V2501130033443,-,0,1.50,Equity/ETF,ARE,51.3,,
09:14:54,SLRX,S,4.77,10,ARCA,ARCX,14540,Margin,V2501130029861,-,0,0.50,Equity/ETF,RBD,47.7,,
08:53:07,SLRX,B,4.65,10,ARCA,ARCX,14540,Margin,V2501130027545,-,0,0.00,Equity/ETF,X,46.5,,
09:04:43,SLRX,B,4.99,19,ARCA,ARCX,14540,Margin,V2501130028720,-,0,0.00,Equity/ETF,RR,94.81,,
07:57:59,PHIO,B,3.04,15,ARCA,ARCX,14540,Margin,V2501130019443,-,0,0.00,Equity/ETF,RBD,45.6,,
09:29:36,PHIO,S,4.19,11,ARCA,ARCX,14540,Margin,V2501130031094,-,0,-0.44,Equity/ETF,ARE,46.09,,
08:28:33,PHIO,S,4.05,12,ARCA,ARCX,14540,Margin,V2501130023412,-,0,0.24,Equity/ETF,ARE,48.6,,
10:40:07,SLRX,S,6.36,7,ARCA,ARCX,14540,Margin,V2501130046586,-,0,0.24,Equity/ETF,ARE,44.52,,
13:32:15,PHIO,B,8.74,22,NSDQ,XNAS,14540,Margin,V2501130062601,-,0,0.00,Equity/ETF,R,192.28,,
13:40:18,XXII,S,7.93,12,NSDQ,ARCX,14540,Margin,V2501130063309,-,0,-0.24,Equity/ETF,A,95.16,,
08:28:15,PHIO,B,4.03,9,ARCA,ARCX,14540,Margin,V2501130023398,-,0,0.00,Equity/ETF,RR,36.27,,
08:28:15,PHIO,B,4.03,2,ARCA,ARCX,14540,Margin,V2501130023398,-,0,0.00,Equity/ETF,RR,8.06,,
13:40:15,XXII,S,7.93,12,NSDQ,ARCX,14540,Margin,V2501130063305,-,0,-0.24,Equity/ETF,A,95.16,,
08:28:15,PHIO,B,4.03,1,ARCA,ARCX,14540,Margin,V2501130023398,-,0,0.00,Equity/ETF,RR,4.03,,
08:12:17,PHIO,B,3.4,14,ARCA,ARCX,14540,Margin,V2501130021797,-,0,0.00,Equity/ETF,X,47.6,,
04:29:02,ATPC,B,2.46,39,ARCA,ARCX,14540,Margin,V2501130001892,-,0,0.00,Equity/ETF,RR,95.94,,
09:04:41,SLRX,B,4.94,15,ARCA,ARCX,14540,Margin,V2501130028698,-,0,0.00,Equity/ETF,RR,74.1,,
09:04:41,SLRX,B,4.93,5,ARCA,ARCX,14540,Margin,V2501130028698,-,0,0.00,Equity/ETF,RBD,24.65,,
