Time,Symbol,Side,Price,Qty,Route,Broker,Account,Type,Cloid,Liq,ECNFee,P / L,SecType,LiqType,Value,P/L R,
07:56:49,PRZO,B,2.2,88,ARCA,ARCX,14540,Margin,V2501170013876,-,0,0.00,Equity/ETF,X,193.6,,
07:56:44,PRZO,B,2.19,86,ARCA,ARCX,14540,Margin,V2501170013870,-,0,0.00,Equity/ETF,RR,188.34,,
04:19:08,VS,S,3.31,16,ARCA,ARCX,14540,Margin,V2501170001061,-,0,2.72,Equity/ETF,RR,52.96,,
07:21:04,ZEO,B,4.13,13,ARCA,ARCX,14540,Margin,V2501170010751,-,0,0.00,Equity/ETF,RR,53.69,,
07:21:04,ZEO,B,4.13,1,ARCA,ARCX,14540,Margin,V2501170010751,-,0,0.00,Equity/ETF,RR,4.13,,
07:21:04,ZEO,B,4.13,31,ARCA,ARCX,14540,Margin,V2501170010751,-,0,0.00,Equity/ETF,RR,128.03,,
07:21:04,ZEO,B,4.13,2,ARCA,ARCX,14540,Margin,V2501170010751,-,0,0.00,Equity/ETF,RR,8.26,,
11:25:48,BDMD,S,10.24,19,ARCA,ARCX,14540,Margin,V2501170037552,-,0,1.52,Equity/ETF,A,194.56,,
04:18:53,VS,S,3.24,4,ARCA,ARCX,14540,Margin,V2501170001042,-,0,0.40,Equity/ETF,ARE,12.96,,
04:18:53,VS,S,3.24,1,ARCA,ARCX,14540,Margin,V2501170001042,-,0,0.10,Equity/ETF,ARE,3.24,,
04:18:53,VS,S,3.24,10,ARCA,ARCX,14540,Margin,V2501170001042,-,0,1.00,Equity/ETF,ARE,32.4,,
11:25:42,BDMD,B,10.16,19,ARCA,ARCX,14540,Margin,V2501170037547,-,0,0.00,Equity/ETF,RBD,193.04,,
07:20:49,ZEO,S,4.1,25,ARCA,ARCX,14540,Margin,V2501170010725,-,0,3.37,Equity/ETF,A,102.5,,
07:20:45,ZEO,S,4.04,24,ARCA,ARCX,14540,Margin,V2501170010716,-,0,1.80,Equity/ETF,A,96.96,,
04:18:44,VS,S,3.21,30,ARCA,ARCX,14540,Margin,V2501170001029,-,0,2.10,Equity/ETF,ARE,96.3,,
08:18:15,PRZO,S,2.52,20,ARCA,ARCX,14540,Margin,V2501170016656,-,0,1.60,Equity/ETF,RR,50.4,,
08:18:09,PRZO,S,2.51,19,ARCA,ARCX,14540,Margin,V2501170016637,-,0,1.33,Equity/ETF,RR,47.69,,
08:18:07,PRZO,S,2.49,39,ARCA,ARCX,14540,Margin,V2501170016628,-,0,1.95,Equity/ETF,ARE,97.11,,
07:20:13,ZEO,B,3.965,49,ARCA,ARCX,14540,Margin,V2501170010663,-,0,0.00,Equity/ETF,RBD,194.285,,
08:01:38,AMIX,B,3.97,49,ARCA,ARCX,14540,Margin,V2501170014655,-,0,0.00,Equity/ETF,X,194.53,,
08:17:20,PRZO,B,2.44,78,ARCA,ARCX,14540,Margin,V2501170016566,-,0,0.00,Equity/ETF,RR,190.32,,
07:40:31,VS,S,3.54,28,ARCA,ARCX,14540,Margin,V2501170012622,-,0,3.08,Equity/ETF,X,99.12,,
07:40:28,VS,S,3.47,28,ARCA,ARCX,14540,Margin,V2501170012614,-,0,1.12,Equity/ETF,ARE,97.16,,
04:15:26,ISPC,S,3.95,17,ARCA,ARCX,14540,Margin,V2501170000860,-,0,-0.17,Equity/ETF,RR,67.15,,
04:15:09,ISPC,S,4.02,7,ARCA,ARCX,14540,Margin,V2501170000850,-,0,0.42,Equity/ETF,ARE,28.14,,
04:15:09,ISPC,S,4.02,8,ARCA,ARCX,14540,Margin,V2501170000849,-,0,0.48,Equity/ETF,ARE,32.16,,
04:15:09,ISPC,S,4.02,17,ARCA,ARCX,14540,Margin,V2501170000849,-,0,1.02,Equity/ETF,ARE,68.34,,
08:06:25,PRZO,S,2.19,88,ARCA,ARCX,14540,Margin,V2501170015515,-,0,2.64,Equity/ETF,ARE,192.72,,
08:16:43,PRZO,S,2.54,75,ARCA,ARCX,14540,Margin,V2501170016489,-,0,0.38,Equity/ETF,ARE,190.5,,
04:14:52,ISPC,B,3.96,49,ARCA,ARCX,14540,Margin,V2501170000816,-,0,0.00,Equity/ETF,RR,194.04,,
08:16:32,PRZO,B,2.535,75,ARCA,ARCX,14540,Margin,V2501170016472,-,0,0.00,Equity/ETF,RBD,190.125,,
08:06:10,PRZO,B,2.16,88,ARCA,ARCX,14540,Margin,V2501170015472,-,0,0.00,Equity/ETF,RBD,190.08,,
08:01:17,AMIX,B,4.26,45,ARCA,ARCX,14540,Margin,V2501170014538,-,0,0.00,Equity/ETF,RBD,191.7,,
09:11:40,PRZO,S,2.32,20,ARCA,ARCX,14540,Margin,V2501170020295,-,0,0.20,Equity/ETF,ARE,46.4,,
09:11:28,PRZO,B,2.31,10,ARCA,ARCX,14540,Margin,V2501170020285,-,0,0.00,Equity/ETF,RR,23.1,,
09:11:28,PRZO,B,2.31,10,ARCA,ARCX,14540,Margin,V2501170020285,-,0,0.00,Equity/ETF,RR,23.1,,
04:12:22,VS,B,3.14,61,ARCA,ARCX,14540,Margin,V2501170000690,-,0,0.00,Equity/ETF,RR,191.54,,
07:07:11,ZEO,S,4.01,27,ARCA,ARCX,14540,Margin,V2501170009562,-,0,-2.97,Equity/ETF,A,108.27,,
07:07:11,ZEO,S,4.01,20,ARCA,ARCX,14540,Margin,V2501170009562,-,0,-2.20,Equity/ETF,A,80.2,,
04:12:02,VS,S,3.1,4,ARCA,ARCX,14540,Margin,V2501170000668,-,0,-0.44,Equity/ETF,RR,12.4,,
04:12:02,VS,S,3.1,50,ARCA,ARCX,14540,Margin,V2501170000668,-,0,-5.50,Equity/ETF,RR,155,,
04:12:02,VS,S,3.1,6,ARCA,ARCX,14540,Margin,V2501170000668,-,0,-0.66,Equity/ETF,RR,18.6,,
04:11:43,VS,B,3.21,60,ARCA,ARCX,14540,Margin,V2501170000655,-,0,0.00,Equity/ETF,RR,192.6,,
08:15:08,PRZO,S,2.31,21,ARCA,ARCX,14540,Margin,V2501170016348,-,0,0.21,Equity/ETF,RR,48.51,,
08:14:56,PRZO,S,2.34,21,ARCA,ARCX,14540,Margin,V2501170016314,-,0,0.84,Equity/ETF,ARE,49.14,,
07:37:25,VS,B,3.43,56,ARCA,ARCX,14540,Margin,V2501170012389,-,0,0.00,Equity/ETF,RR,192.08,,
07:06:27,ZEO,B,4.12,40,ARCA,ARCX,14540,Margin,V2501170009476,-,0,0.00,Equity/ETF,X,164.8,,
07:06:27,ZEO,B,4.12,7,ARCA,ARCX,14540,Margin,V2501170009476,-,0,0.00,Equity/ETF,RR,28.84,,
04:25:12,ISPC,S,4.04,48,ARCA,ARCX,14540,Margin,V2501170001526,-,0,1.44,Equity/ETF,ARE,193.92,,
04:25:07,ISPC,B,4.01,48,ARCA,ARCX,14540,Margin,V2501170001525,-,0,0.00,Equity/ETF,RR,192.48,,
08:32:52,PRZO,S,2.43,20,ARCA,ARCX,14540,Margin,V2501170017925,-,0,1.10,Equity/ETF,ARE,48.6,,
07:49:43,ZEO,S,3.56,53,ARCA,ARCX,14540,Margin,V2501170013320,-,0,-4.24,Equity/ETF,A,188.68,,
04:23:13,VS,S,3.36,14,ARCA,ARCX,14540,Margin,V2501170001432,-,0,0.42,Equity/ETF,RR,47.04,,
11:34:01,BDMD,S,11.6201,17,ARCA,VLCT,14540,Margin,V2501170038187,-,0,3.57,Equity/ETF,,197.542,,
11:33:52,BDMD,B,11.41,17,ARCA,ARCX,14540,Margin,V2501170038167,-,0,0.00,Equity/ETF,X,193.97,,
08:14:05,PRZO,S,2.35,41,ARCA,ARCX,14540,Margin,V2501170016244,-,0,2.05,Equity/ETF,ARE,96.35,,
04:22:33,VS,B,3.33,14,ARCA,ARCX,14540,Margin,V2501170001404,-,0,0.00,Equity/ETF,RR,46.62,,
08:00:39,PRZO,S,2.21,43,ARCA,ARCX,14540,Margin,V2501170014342,-,0,1.00,Equity/ETF,ARE,95.03,,
08:53:41,PRZO,S,2.39,10,ARCA,ARCX,14540,Margin,V2501170019344,-,0,0.10,Equity/ETF,RR,23.9,,
08:32:14,PRZO,S,2.39,20,ARCA,ARCX,14540,Margin,V2501170017881,-,0,0.30,Equity/ETF,RR,47.8,,
07:06:10,ZEO,S,4.22,33,ARCA,ARCX,14540,Margin,V2501170009415,-,0,1.32,Equity/ETF,A,139.26,,
07:06:10,ZEO,S,4.22,13,ARCA,ARCX,14540,Margin,V2501170009415,-,0,0.52,Equity/ETF,A,54.86,,
08:32:09,PRZO,S,2.4,40,ARCA,ARCX,14540,Margin,V2501170017873,-,0,1.00,Equity/ETF,ARE,96,,
08:13:45,PRZO,B,2.3,83,ARCA,CROX,14540,Margin,V2501170016195,-,0,0.00,Equity/ETF,99,190.9,,
08:03:55,AMIX,S,3.9,50,ARCA,ARCX,14540,Margin,V2501170015209,-,0,2.50,Equity/ETF,ARE,195,,
07:05:59,ZEO,B,4.18,11,ARCA,ARCX,14540,Margin,V2501170009393,-,0,0.00,Equity/ETF,RR,45.98,,
07:05:59,ZEO,B,4.18,20,ARCA,ARCX,14540,Margin,V2501170009393,-,0,0.00,Equity/ETF,RR,83.6,,
07:05:59,ZEO,B,4.18,15,ARCA,ARCX,14540,Margin,V2501170009393,-,0,0.00,Equity/ETF,RR,62.7,,
09:20:33,ZEO,S,3.82,20,ARCA,ARCX,14540,Margin,V2501170020813,-,0,0.40,Equity/ETF,A,76.4,,
08:31:24,PRZO,B,2.35,40,ARCA,ARCX,14540,Margin,V2501170017834,-,0,0.00,Equity/ETF,RR,94,,
08:00:09,PRZO,B,2.155,22,ARCA,ARCX,14540,Margin,V2501170014248,-,0,0.00,Equity/ETF,RBD,47.41,,
11:32:34,BDMD,S,10.76,19,ARCA,ARCX,14540,Margin,V2501170038025,-,0,3.54,Equity/ETF,A,204.44,,
11:32:31,BDMD,S,10.71,18,ARCA,ARCX,14540,Margin,V2501170038022,-,0,2.45,Equity/ETF,A,192.78,,
08:03:34,AMIX,B,3.85,50,ARCA,ARCX,14540,Margin,V2501170015194,-,0,0.00,Equity/ETF,X,192.5,,
07:47:39,ZEO,B,3.64,22,ARCA,ARCX,14540,Margin,V2501170013221,-,0,0.00,Equity/ETF,RR,80.08,,
09:20:25,ZEO,B,3.8,20,ARCA,ARCX,14540,Margin,V2501170020799,-,0,0.00,Equity/ETF,RR,76,,
07:47:39,ZEO,B,3.64,31,ARCA,ARCX,14540,Margin,V2501170013221,-,0,0.00,Equity/ETF,RR,112.84,,
11:32:07,BDMD,B,10.35,19,ARCA,ARCX,14540,Margin,V2501170037982,-,0,0.00,Equity/ETF,RBD,196.65,,
07:47:29,ZEO,S,3.58,51,ARCA,ARCX,14540,Margin,V2501170013205,-,0,-9.69,Equity/ETF,A,182.58,,
07:59:50,PRZO,B,2.22,21,ARCA,ARCX,14540,Margin,V2501170014216,-,0,0.00,Equity/ETF,RBD,46.62,,
08:30:45,PRZO,S,2.41,39,ARCA,ARCX,14540,Margin,V2501170017793,-,0,0.39,Equity/ETF,ARE,93.99,,
11:31:50,BDMD,B,10.81,18,ARCA,ARCX,14540,Margin,V2501170037954,-,0,0.00,Equity/ETF,RBD,194.58,,
08:30:16,PRZO,B,2.4,79,ARCA,ARCX,14540,Margin,V2501170017759,-,0,0.00,Equity/ETF,XN,189.6,,
07:26:29,ZEO,S,4,49,ARCA,ARCX,14540,Margin,V2501170011103,-,0,2.45,Equity/ETF,A,196,,
08:23:35,PRZO,S,2.39,79,ARCA,ARCX,14540,Margin,V2501170017018,-,0,-3.16,Equity/ETF,RR,188.81,,
08:50:45,PRZO,S,2.47,10,ARCA,ARCX,14540,Margin,V2501170019166,-,0,0.90,Equity/ETF,ARE,24.7,,
11:31:32,BDMD,S,10.77,18,ARCA,ARCX,14540,Margin,V2501170037901,-,0,1.26,Equity/ETF,ARE,193.86,,
08:11:09,PRZO,S,2.19,44,ARCA,ARCX,14540,Margin,V2501170015967,-,0,0.66,Equity/ETF,ARE,96.36,,
07:26:02,ZEO,B,3.95,49,ARCA,ARCX,14540,Margin,V2501170011077,-,0,0.00,Equity/ETF,RR,193.55,,
08:11:09,PRZO,S,2.19,43,ARCA,ARCX,14540,Margin,V2501170015968,-,0,0.65,Equity/ETF,ARE,94.17,,
08:29:46,PRZO,S,2.31,6,ARCA,ARCX,14540,Margin,V2501170017718,-,0,-0.12,Equity/ETF,RR,13.86,,
08:29:46,PRZO,S,2.31,34,ARCA,ARCX,14540,Margin,V2501170017718,-,0,-0.68,Equity/ETF,RR,78.54,,
11:31:23,BDMD,B,10.7,18,ARCA,ARCX,14540,Margin,V2501170037865,-,0,0.00,Equity/ETF,X,192.6,,
07:59:21,PRZO,S,2.29,84,ARCA,ARCX,14540,Margin,V2501170014098,-,0,0.00,Equity/ETF,ARE,192.36,,
08:29:24,PRZO,B,2.33,40,ARCA,ARCX,14540,Margin,V2501170017695,-,0,0.00,Equity/ETF,RR,93.2,,
