Time,Symbol,Side,Price,Qty,Route,Broker,Account,Type,Cloid,Liq,ECNFee,P / L,SecType,LiqType,Value,P/L R,
12:44:13,RNAZ,S,15.5001,2,ARCA,VLCT,14540,Margin,V2501280039679,-,0,-0.84,Equity/ETF,,31.0002,,
12:43:20,RNAZ,S,15.55,2,ARCA,ARCX,14540,Margin,V2501280039639,-,0,-0.74,Equity/ETF,A,31.1,,
12:42:51,RNAZ,B,15.64,2,ARCA,ARCX,14540,Margin,V2501280039612,-,0,0.00,Equity/ETF,RBD,31.28,,
12:42:21,RNAZ,B,16.2,2,ARCA,ARCX,14540,Margin,V2501280039594,-,0,0.00,Equity/ETF,RBD,32.4,,
12:42:00,RNAZ,S,16.47,2,ARCA,ARCX,14540,Margin,V2501280039556,-,0,0.36,Equity/ETF,ARE,32.94,,
12:41:32,RNAZ,B,16.29,2,ARCA,ARCX,14540,Margin,V2501280039529,-,0,0.00,Equity/ETF,RBD,32.58,,
12:41:11,RNAZ,S,15.81,1,ARCA,ARCX,14540,Margin,V2501280039498,-,0,-0.14,Equity/ETF,ARE,15.81,,
12:37:48,RNAZ,S,15.42,1,ARCA,ARCX,14540,Margin,V2501280039341,-,0,-0.53,Equity/ETF,A,15.42,,
12:36:20,RNAZ,B,15.95,2,ARCA,ARCX,14540,Margin,V2501280039261,-,0,0.00,Equity/ETF,RBD,31.9,,
12:35:47,RNAZ,S,15.7,2,ARCA,ARCX,14540,Margin,V2501280039194,-,0,0.32,Equity/ETF,A,31.4,,
12:35:41,RNAZ,B,15.54,2,ARCA,ARCX,14540,Margin,V2501280039187,-,0,0.00,Equity/ETF,RBD,31.08,,
12:35:08,RNAZ,S,15.99,2,ARCA,ARCX,14540,Margin,V2501280039149,-,0,0.00,Equity/ETF,RBD,31.98,,
12:35:04,RNAZ,B,15.99,2,ARCA,ARCX,14540,Margin,V2501280039141,-,0,0.00,Equity/ETF,RR,31.98,,
12:34:20,RNAZ,S,15.3,2,ARCA,ARCX,14540,Margin,V2501280039059,-,0,0.06,Equity/ETF,ARE,30.6,,
12:34:16,RNAZ,B,15.27,2,ARCA,ARCX,14540,Margin,V2501280039052,-,0,0.00,Equity/ETF,RBD,30.54,,
12:27:11,RNAZ,S,14.46,5,ARCA,ARCX,14540,Margin,V2501280038653,-,0,0.50,Equity/ETF,A,72.3,,
12:26:14,RNAZ,B,14.36,5,ARCA,ARCX,14540,Margin,V2501280038610,-,0,0.00,Equity/ETF,RBD,71.8,,
12:25:39,RNAZ,S,14.39,3,ARCA,ARCX,14540,Margin,V2501280038562,-,0,0.63,Equity/ETF,A,43.17,,
12:25:22,RNAZ,S,14.2,2,ARCA,ARCX,14540,Margin,V2501280038553,-,0,0.04,Equity/ETF,A,28.4,,
12:24:25,RNAZ,B,14.18,5,ARCA,ARCX,14540,Margin,V2501280038487,-,0,0.00,Equity/ETF,RBD,70.9,,
12:14:29,RNAZ,S,13.22,6,ARCA,ARCX,14540,Margin,V2501280037987,-,0,0.66,Equity/ETF,A,79.32,,
12:14:11,RNAZ,B,13.11,6,ARCA,ARCX,14540,Margin,V2501280037965,-,0,0.00,Equity/ETF,RBD,78.66,,
11:35:02,RNAZ,S,12.68,3,ARCA,ARCX,14540,Margin,V2501280035829,-,0,0.30,Equity/ETF,A,38.04,,
11:34:24,RNAZ,B,12.58,3,ARCA,ARCX,14540,Margin,V2501280035814,-,0,0.00,Equity/ETF,RBD,37.74,,
10:50:09,MBIO,S,5.49,3,ARCA,ARCX,14540,Margin,V2501280032283,-,0,0.42,Equity/ETF,A,16.47,,
10:49:51,MBIO,B,5.35,3,ARCA,ARCX,14540,Margin,V2501280032279,-,0,0.00,Equity/ETF,RBD,16.05,,
