Time,Symbol,Side,Price,Qty,Route,Broker,Account,Type,Cloid,Liq,ECNFee,P / L,SecType,LiqType,Value,P/L R,
10:20:25,RR,B,3.23,15,ARCA,ARCX,14540,Margin,V2501140042981,-,0,0.00,Equity/ETF,RR,48.45,,
07:18:30,NMHI,B,3.37,48,ARCA,ARCX,14540,Margin,V2501140015607,-,0,0.00,Equity/ETF,RBD,161.76,,
07:18:30,NMHI,B,3.37,9,ARCA,ARCX,14540,Margin,V2501140015607,-,0,0.00,Equity/ETF,RBD,30.33,,
07:52:16,AIFF,B,3.32,14,NSDQ,XNAS,14540,Margin,V2501140021756,-,0,0.00,Equity/ETF,R,46.48,,
06:50:17,NMHI,B,2.63,18,ARCA,ARCX,14540,Margin,V2501140011866,-,0,0.00,Equity/ETF,RR,47.34,,
08:17:03,AIFF,B,3.91,12,NSDQ,XNAS,14540,Margin,V2501140024632,-,0,0.00,Equity/ETF,R,46.92,,
08:12:29,AIFF,S,3.46,14,NSDQ,XNAS,14540,Margin,V2501140023984,-,0,0.00,Equity/ETF,A,48.44,,
10:26:57,RR,S,3.03,15,ARCA,ARCX,14540,Margin,V2501140043894,-,0,-0.23,Equity/ETF,A,45.45,,
07:46:14,AIFF,B,2.72,17,ARCA,ARCX,14540,Margin,V2501140020565,-,0,0.00,Equity/ETF,RR,46.24,,
07:57:29,AIFF,S,3.37,14,NSDQ,BATS,14540,Margin,V2501140022417,-,0,-1.72,Equity/ETF,N,47.18,,
09:05:27,APLD,S,9.52,7,NSDQ,XNAS,14540,Margin,V2501140029954,-,0,-0.70,Equity/ETF,R,66.64,,
09:05:27,APLD,S,9.52,3,NSDQ,XNAS,14540,Margin,V2501140029954,-,0,-0.30,Equity/ETF,R,28.56,,
08:31:47,AIFF,B,4.01,12,NSDQ,XNAS,14540,Margin,V2501140026409,-,0,0.00,Equity/ETF,R,48.12,,
08:17:01,AIFF,B,3.79,12,NSDQ,XNAS,14540,Margin,V2501140024619,-,0,0.00,Equity/ETF,R,45.48,,
07:57:10,AIFF,B,3.51,3,NSDQ,XNAS,14540,Margin,V2501140022398,-,0,0.00,Equity/ETF,R,10.53,,
07:57:10,AIFF,B,3.49,9,NSDQ,XNAS,14540,Margin,V2501140022398,-,0,0.00,Equity/ETF,R,31.41,,
07:57:10,AIFF,B,3.48,2,NSDQ,XNAS,14540,Margin,V2501140022398,-,0,0.00,Equity/ETF,R,6.96,,
07:52:01,AIFF,S,3.5,7,NSDQ,XNAS,14540,Margin,V2501140021710,-,0,-0.09,Equity/ETF,R,24.5,,
10:26:34,RR,B,3.045,15,ARCA,ARCX,14540,Margin,V2501140043854,-,0,0.00,Equity/ETF,RBD,45.675,,
07:05:48,NMHI,S,2.76,17,ARCA,ARCX,14540,Margin,V2501140013601,-,0,0.00,Equity/ETF,A,46.92,,
07:11:52,NMHI,B,3.16,15,ARCA,ARCX,14540,Margin,V2501140014601,-,0,0.00,Equity/ETF,RR,47.4,,
08:12:06,AIFF,B,3.46,14,NSDQ,XNAS,14540,Margin,V2501140023941,-,0,0.00,Equity/ETF,R,48.44,,
08:31:44,AIFF,S,4.07,24,NSDQ,ARCX,14540,Margin,V2501140026383,-,0,2.52,Equity/ETF,A,97.68,,
