Time,Symbol,Side,Price,Qty,Route,Broker,Account,Type,Cloid,Liq,ECNFee,P / L,SecType,LiqType,BP,Value,P/L R,
08:32:55,CYN,B,5.62,3886,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-21839.3,21839.3,,
08:32:58,CYN,S,5.69,1943,SMRT,,TRIB14396,Margin,AUTO,+,0,136.01,Equity/ETF,,11463.7,11055.7,,
08:33:01,CYN,SS,5.66,1943,SMRT,,TRIB14396,Short,AUTO,-,0,77.72,Equity/ETF,,11230.5,10997.4,,
08:36:23,BNZI,B,3.28,5576,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-18289.3,18289.3,,
08:36:34,BNZI,S,3.15,5576,SMRT,,TRIB14396,Margin,AUTO,-,0,-724.88,Equity/ETF,,15389.8,17564.4,,
08:36:50,BNZI,B,3.25,5607,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-18222.8,18222.8,,
08:37:21,BNZI,B,3.42,5484,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-18755.3,18755.3,,
08:37:23,BNZI,S,3.35,5545,SMRT,,TRIB14396,Margin,AUTO,-,0,88.40,Equity/ETF,,18841,18575.8,,
08:37:34,BNZI,S,3.39,2773,SMRT,,TRIB14396,Margin,AUTO,-,0,155.13,Equity/ETF,,9865.86,9400.47,,
08:37:37,BNZI,S,3.37,2773,SMRT,,TRIB14396,Margin,AUTO,-,0,99.67,Equity/ETF,,9644.02,9345.01,,
08:37:46,BNZI,B,3.43,5415,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-18573.5,18573.5,,
08:37:54,BNZI,B,3.36,5494,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-18459.8,18459.8,,
08:38:26,BNZI,S,3.49,5454,SMRT,,TRIB14396,Margin,AUTO,-,0,519.51,Equity/ETF,,20593,19034.5,,
08:38:29,BNZI,S,3.47,2727,SMRT,,TRIB14396,Margin,AUTO,-,0,205.22,Equity/ETF,,10078.3,9462.69,,
08:38:30,BNZI,S,3.48,1364,SMRT,,TRIB14396,Margin,AUTO,-,0,116.29,Equity/ETF,,5095.58,4746.72,,
08:38:31,BNZI,S,3.49,682,SMRT,,TRIB14396,Margin,AUTO,-,0,64.96,Equity/ETF,,2575.07,2380.18,,
08:39:36,BNZI,S,3.51,682,SMRT,,TRIB14396,Margin,AUTO,-,0,78.60,Equity/ETF,,2629.63,2393.82,,
08:40:55,BNZI,B,3.34,5514,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-18416.8,18416.8,,
08:42:22,BNZI,S,3.45,2757,SMRT,,TRIB14396,Margin,AUTO,-,0,303.27,Equity/ETF,,10421.5,9511.65,,
08:42:34,BNZI,S,3.35,2757,SMRT,,TRIB14396,Margin,AUTO,-,0,27.57,Equity/ETF,,9318.66,9235.95,,
09:13:42,GNLN,B,3.5,2688,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-9408,9408,,
09:14:10,GNLN,S,3.28,2688,SMRT,,TRIB14396,Margin,AUTO,-,0,-591.36,Equity/ETF,,7042.56,8816.64,,
09:17:56,CYN,B,5.58,1955,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-10908.9,10908.9,,
09:18:24,CYN,S,5.51,1955,SMRT,,TRIB14396,Margin,AUTO,-,0,-136.85,Equity/ETF,,10361.5,10772,,
09:20:11,CYN,B,5.64,1935,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-10913.4,10913.4,,
09:21:14,CYN,S,5.52,1935,SMRT,,TRIB14396,Margin,AUTO,-,0,-232.20,Equity/ETF,,9984.6,10681.2,,
