Time,Symbol,Side,Price,Qty,Route,Broker,Account,Type,Cloid,Liq,ECNFee,P / L,SecType,LiqType,BP,Value,P/L R,
07:49:28,NLSP,S,5.4,2399,SMRT,,TRIB14396,Margin,AUTO,-,0,-1825.50,Equity/ETF,,7478.1,12954.6,,
07:48:35,NLSP,B,6,1229,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7374,7374,,
07:48:25,NLSP,B,6.33,1170,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7406.1,7406.1,,
08:01:30,PSQH,S,4.6,6048,SMRT,,TRIB14396,Margin,AUTO,-,0,-1663.26,Equity/ETF,,22831,27820.8,,
08:01:15,PSQH,S,4.92,6048,SMRT,,TRIB14396,Margin,AUTO,-,0,272.10,Equity/ETF,,30572.5,29756.2,,
09:34:23,PSQH,B,5.1,1434,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7313.4,7313.4,,
07:47:27,NLSP,S,6.15,2542,SMRT,,TRIB14396,Margin,AUTO,+,0,940.54,Equity/ETF,,18454.9,15633.3,,
07:25:00,CTNT,S,8.63,642,SMRT,,TRIB14396,Margin,AUTO,-,0,-1.52,Equity/ETF,,5535.89,5540.46,,
07:47:21,NLSP,B,5.78,2542,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-14692.8,14692.8,,
07:24:41,CTNT,S,8.81,642,SMRT,,TRIB14396,Margin,AUTO,+,0,114.04,Equity/ETF,,5998.13,5656.02,,
07:24:40,CTNT,S,8.77,1283,SMRT,,TRIB14396,Margin,AUTO,-,0,176.57,Equity/ETF,,11781.6,11251.9,,
07:24:40,CTNT,S,8.75,2567,SMRT,,TRIB14396,Margin,AUTO,-,0,301.94,Equity/ETF,,23367.1,22461.2,,
07:24:38,CTNT,S,8.77,5133,SMRT,,TRIB14396,Margin,AUTO,-,0,706.43,Equity/ETF,,47135.7,45016.4,,
07:46:58,CTNT,S,8.1,891,SMRT,,TRIB14396,Margin,AUTO,-,0,-160.38,Equity/ETF,,6735.96,7217.1,,
07:59:42,PSQH,B,4.87,6036,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29395.3,29395.3,,
07:24:23,CTNT,B,8.89,3307,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29399.2,29399.2,,
09:35:22,PSQH,B,4.68,1565,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7324.2,7324.2,,
07:58:48,PSQH,B,4.88,6060,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29572.8,29572.8,,
07:24:11,CTNT,B,8.52,3468,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29547.4,29547.4,,
07:24:08,CTNT,B,8.5,3492,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29682,29682,,
09:34:02,PSQH,B,5.34,1383,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7385.22,7385.22,,
09:35:13,PSQH,S,4.61,1409,SMRT,,TRIB14396,Margin,AUTO,-,0,-856.43,Equity/ETF,,3926.2,6495.49,,
07:32:29,JFBR,S,4.21,7058,SMRT,,TRIB14396,Margin,AUTO,-,0,494.06,Equity/ETF,,31196.4,29714.2,,
07:23:30,CTNT,S,8.12,3562,SMRT,,TRIB14396,Margin,AUTO,-,0,-605.54,Equity/ETF,,27106.8,28923.4,,
08:13:49,ZJK,S,35.67,258,SMRT,,TRIB14396,Margin,AUTO,+,0,1746.66,Equity/ETF,,14442.8,9202.86,,
07:32:16,JFBR,B,4.14,7058,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29220.1,29220.1,,
07:23:13,CTNT,B,8.29,3562,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29529,29529,,
07:23:11,CTNT,S,8.2,7160,SMRT,,TRIB14396,Margin,AUTO,-,0,-595.85,Equity/ETF,,56924.4,58712,,
07:43:20,CTNT,B,8.28,891,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7377.48,7377.48,,
08:13:34,ZJK,B,28.9,258,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7456.2,7456.2,,
07:23:07,CTNT,B,8.16,3631,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29629,29629,,
07:32:06,JFBR,S,3.93,7481,SMRT,,TRIB14396,Margin,AUTO,-,0,74.81,Equity/ETF,,29624.8,29400.3,,
07:22:54,CTNT,B,8.41,3529,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29678.9,29678.9,,
07:03:31,CTNT,S,6.09,2459,SMRT,,TRIB14396,Margin,AUTO,-,0,245.90,Equity/ETF,,15713,14975.3,,
07:31:52,JFBR,B,3.92,7481,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29325.5,29325.5,,
07:22:41,CTNT,S,8.33,943,SMRT,,TRIB14396,Margin,AUTO,-,0,458.42,Equity/ETF,,9230.46,7855.19,,
07:03:04,CTNT,S,6.11,2459,SMRT,,TRIB14396,Margin,AUTO,-,0,295.08,Equity/ETF,,15909.7,15024.5,,
08:12:51,ZJK,S,23.41,668,SMRT,,TRIB14396,Margin,AUTO,-,0,701.40,Equity/ETF,,17742.1,15637.9,,
08:12:36,ZJK,S,24,668,SMRT,,TRIB14396,Margin,AUTO,+,0,1095.52,Equity/ETF,,19318.6,16032,,
07:22:36,CTNT,S,8.07,943,SMRT,,TRIB14396,Margin,AUTO,-,0,213.24,Equity/ETF,,8249.74,7610.01,,
07:22:35,CTNT,S,7.96,1885,SMRT,,TRIB14396,Margin,AUTO,-,0,218.91,Equity/ETF,,15661.3,15004.6,,
07:22:33,CTNT,S,7.96,3771,SMRT,,TRIB14396,Margin,AUTO,-,0,437.94,Equity/ETF,,31331,30017.2,,
08:12:23,ZJK,B,22.36,1336,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29873,29873,,
07:22:27,CTNT,B,7.94,3726,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29584.4,29584.4,,
07:02:43,CTNT,B,5.99,4918,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29458.8,29458.8,,
06:08:56,CTNT,S,5.65,5253,SMRT,,TRIB14396,Margin,AUTO,-,0,262.69,Equity/ETF,,30467.5,29679.5,,
06:08:43,CTNT,B,5.71,2572,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-14686.1,14686.1,,
07:22:01,CTNT,B,7.75,3816,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29574,29574,,
07:40:18,CTNT,S,8.08,1859,SMRT,,TRIB14396,Margin,AUTO,-,0,204.49,Equity/ETF,,15634.2,15020.7,,
08:29:55,PSQH,S,4.6,1527,SMRT,,TRIB14396,Margin,AUTO,-,0,-320.67,Equity/ETF,,6062.19,7024.2,,
06:08:06,CTNT,S,5.55,2681,SMRT,,TRIB14396,Margin,AUTO,-,0,148.91,Equity/ETF,,15326.3,14879.5,,
06:08:05,CTNT,S,5.55,5362,SMRT,,TRIB14396,Margin,AUTO,-,0,297.82,Equity/ETF,,30652.6,29759.1,,
09:35:02,PSQH,S,5.24,1408,SMRT,,TRIB14396,Margin,AUTO,-,0,31.22,Equity/ETF,,7471.58,7377.92,,
06:07:49,CTNT,B,5.55,5309,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29465,29465,,
06:07:45,CTNT,B,5.44,5415,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29457.6,29457.6,,
09:35:58,PSQH,S,4.47,1565,SMRT,,TRIB14396,Margin,AUTO,-,0,-328.65,Equity/ETF,,6009.6,6995.55,,
07:40:07,CTNT,S,8.15,1858,SMRT,,TRIB14396,Margin,AUTO,-,0,334.44,Equity/ETF,,16146,15142.7,,
08:29:33,PSQH,B,4.81,1527,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-7344.87,7344.87,,
07:40:00,CTNT,B,7.97,3717,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29624.5,29624.5,,
06:06:20,CTNT,S,5.26,5444,SMRT,,TRIB14396,Margin,AUTO,-,0,-925.48,Equity/ETF,,25859,28635.4,,
06:06:00,CTNT,B,5.43,5444,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29560.9,29560.9,,
06:05:42,CTNT,S,5.41,5434,SMRT,,TRIB14396,Margin,AUTO,-,0,-54.34,Equity/ETF,,29234.9,29397.9,,
06:05:24,CTNT,B,5.42,5434,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29452.3,29452.3,,
07:38:11,PSQH,S,4.18,3896,SMRT,,TRIB14396,Margin,AUTO,-,0,1714.24,Equity/ETF,,21428,16285.3,,
07:38:11,PSQH,S,4.17,3896,SMRT,,TRIB14396,Margin,AUTO,+,0,1675.28,Equity/ETF,,21272.2,16246.3,,
07:37:54,PSQH,B,3.74,7792,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29142.1,29142.1,,
07:37:31,PSQH,S,3.89,7194,SMRT,,TRIB14396,Margin,AUTO,-,0,-1294.92,Equity/ETF,,24099.9,27984.7,,
07:37:29,PSQH,B,4.07,7194,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-29279.6,29279.6,,
