Time,Symbol,Side,Price,Qty,Route,Broker,Account,Type,Cloid,Liq,ECNFee,P / L,SecType,LiqType,Value,P/L R,
07:25:39,QNTM,B,6.46,13,ARCA,ARCX,14540,Margin,V2502040018155,-,0,0.00,Equity/ETF,X,83.98,,
07:31:34,CPIX,B,3.07,16,ARCA,ARCX,14540,Margin,V2502040019002,-,0,0.00,Equity/ETF,X,49.12,,
07:31:34,CPIX,B,3.06,8,ARCA,ARCX,14540,Margin,V2502040019002,-,0,0.00,Equity/ETF,X,24.48,,
07:37:06,QNTM,B,6.5,13,ARCA,ARCX,14540,Margin,V2502040019852,-,0,0.00,Equity/ETF,RBD,84.5,,
07:02:19,EVAX,B,4.73,17,ARCA,ARCX,14540,Margin,V2502040012676,-,0,0.00,Equity/ETF,RR,80.41,,
07:25:29,QNTM,B,6.34,13,ARCA,ARCX,14540,Margin,V2502040018136,-,0,0.00,Equity/ETF,X,82.42,,
08:47:46,VLCN,B,6.17,13,ARCA,ARCX,14540,Margin,V2502040028467,-,0,0.00,Equity/ETF,RR,80.21,,
06:58:52,EVAX,S,4.54,9,ARCA,ARCX,14540,Margin,V2502040011925,-,0,-0.69,Equity/ETF,RR,40.86,,
08:47:41,VLCN,B,6,12,ARCA,ARCX,14540,Margin,V2502040028443,-,0,0.00,Equity/ETF,RBD,72,,
06:58:51,EVAX,S,4.55,9,ARCA,ARCX,14540,Margin,V2502040011918,-,0,-0.60,Equity/ETF,RR,40.95,,
08:47:41,VLCN,B,6,2,ARCA,ARCX,14540,Margin,V2502040028443,-,0,0.00,Equity/ETF,RBD,12,,
06:58:49,EVAX,S,4.55,17,ARCA,ARCX,14540,Margin,V2502040011915,-,0,-1.14,Equity/ETF,RR,77.35,,
11:41:19,QNTM,S,5.21,2,NSDQ,XNAS,14540,Margin,V2502040047797,-,0,-0.34,Equity/ETF,R,10.42,,
08:50:40,VLCN,S,6.58,6,ARCA,ARCX,14540,Margin,V2502040028986,-,0,1.34,Equity/ETF,ARE,39.48,,
11:41:19,QNTM,S,5.22,5,NSDQ,XNAS,14540,Margin,V2502040047797,-,0,-0.80,Equity/ETF,R,26.1,,
11:41:04,QNTM,B,5.38,7,NSDQ,XNAS,14540,Margin,V2502040047784,-,0,0.00,Equity/ETF,R,37.66,,
09:04:05,VLCN,S,6.72,12,ARCA,ARCX,14540,Margin,V2502040030606,-,0,0.24,Equity/ETF,ARE,80.64,,
08:50:33,VLCN,S,6.51,13,ARCA,CROX,14540,Margin,V2502040028962,-,0,1.99,Equity/ETF,99,84.63,,
07:49:09,ACON,B,9.67,9,ARCA,ARCX,14540,Margin,V2502040021136,-,0,0.00,Equity/ETF,RBD,87.03,,
09:03:54,VLCN,B,6.7,12,ARCA,ARCX,14540,Margin,V2502040030582,-,0,0.00,Equity/ETF,X,80.4,,
07:13:34,QNTM,B,6.93,12,ARCA,ARCX,14540,Margin,V2502040016731,-,0,0.00,Equity/ETF,X,83.16,,
07:57:17,CPIX,S,2.81,48,ARCA,ARCX,14540,Margin,V2502040022054,-,0,-9.60,Equity/ETF,RR,134.88,,
07:17:14,QNTM,S,6.48,10,ARCA,ARCX,14540,Margin,V2502040017232,-,0,-1.22,Equity/ETF,RBD,64.8,,
07:17:12,QNTM,S,6.49,9,ARCA,ARCX,14540,Margin,V2502040017228,-,0,-1.00,Equity/ETF,RBD,58.41,,
08:05:43,ENVB,S,1.84,34,ARCA,ARCX,14540,Margin,V2502040023186,-,0,0.68,Equity/ETF,A,62.56,,
07:48:51,ACON,S,9.96,4,ARCA,ARCX,14540,Margin,V2502040021100,-,0,-2.68,Equity/ETF,ARE,39.84,,
08:05:30,ENVB,B,1.82,34,ARCA,ARCX,14540,Margin,V2502040023161,-,0,0.00,Equity/ETF,RR,61.88,,
07:16:42,QNTM,B,6.45,13,ARCA,ARCX,14540,Margin,V2502040017180,-,0,-0.00,Equity/ETF,RR,83.85,,
07:56:47,CPIX,B,2.96,24,ARCA,ARCX,14540,Margin,V2502040021987,-,0,0.00,Equity/ETF,RR,71.04,,
11:28:13,CAPT,S,1.79,21,NSDQ,XNAS,14540,Margin,V2502040046943,-,0,0.63,Equity/ETF,A,37.59,,
11:28:08,CAPT,B,1.76,21,NSDQ,XNAS,14540,Margin,V2502040046938,-,0,0.00,Equity/ETF,R,36.96,,
08:50:19,VLCN,B,6.35,13,ARCA,ARCX,14540,Margin,V2502040028890,-,0,0.00,Equity/ETF,RR,82.55,,
08:50:18,VLCN,B,6.37,9,ARCA,ARCX,14540,Margin,V2502040028881,-,0,0.00,Equity/ETF,RR,57.33,,
08:50:18,VLCN,B,6.35,4,ARCA,ARCX,14540,Margin,V2502040028881,-,0,0.00,Equity/ETF,RBD,25.4,,
08:04:24,ACON,S,9.52,4,ARCA,ARCX,14540,Margin,V2502040023046,-,0,-0.96,Equity/ETF,RBD,38.08,,
08:04:24,ACON,S,9.52,5,ARCA,ARCX,14540,Margin,V2502040023046,-,0,-1.20,Equity/ETF,RBD,47.6,,
07:01:03,EVAX,B,4.89,21,ARCA,ARCX,14540,Margin,V2502040012420,-,0,0.00,Equity/ETF,RR,102.69,,
07:16:15,QNTM,S,6.64,6,ARCA,ARCX,14540,Margin,V2502040017138,-,0,-1.74,Equity/ETF,RBD,39.84,,
06:57:22,EVAX,B,4.64,17,ARCA,ARCX,14540,Margin,V2502040011749,-,0,0.00,Equity/ETF,RR,78.88,,
07:56:20,CPIX,B,3.06,24,ARCA,ARCX,14540,Margin,V2502040021905,-,0,0.00,Equity/ETF,RR,73.44,,
08:50:08,VLCN,S,6.17,14,ARCA,ARCX,14540,Margin,V2502040028825,-,0,2.93,Equity/ETF,ARE,86.38,,
11:38:07,CAPT,S,1.79,40,NSDQ,XNAS,14540,Margin,V2502040047568,-,0,-1.80,Equity/ETF,R,71.6,,
11:26:31,CAPT,S,1.72,22,NSDQ,XNAS,14540,Margin,V2502040046811,-,0,1.10,Equity/ETF,A,37.84,,
11:26:25,CAPT,B,1.67,22,NSDQ,XNAS,14540,Margin,V2502040046806,-,0,0.00,Equity/ETF,R,36.74,,
07:00:38,EVAX,S,4.81,21,ARCA,ARCX,14540,Margin,V2502040012352,-,0,0.94,Equity/ETF,ARE,101.01,,
07:28:53,ACON,S,8.47,3,ARCA,ARCX,14540,Margin,V2502040018630,-,0,0.18,Equity/ETF,RBD,25.41,,
07:28:44,ACON,S,8.63,2,ARCA,ARCX,14540,Margin,V2502040018615,-,0,0.44,Equity/ETF,ARE,17.26,,
07:00:33,EVAX,S,4.85,21,ARCA,ARCX,14540,Margin,V2502040012326,-,0,1.78,Equity/ETF,ARE,101.85,,
11:37:09,CAPT,B,1.82,20,NSDQ,XNAS,14540,Margin,V2502040047518,-,0,0.00,Equity/ETF,R,36.4,,
07:28:31,ACON,S,8.55,5,ARCA,ARCX,14540,Margin,V2502040018594,-,0,0.70,Equity/ETF,ARE,42.75,,
