Time,Symbol,Side,Price,Qty,Route,Broker,Account,Type,Cloid,Liq,ECNFee,P / L,SecType,LiqType,Value,P/L R,
08:25:43,SLXN,B,2.32,2,ARCA,ARCX,14540,Margin,V2501290013890,-,0,0.00,Equity/ETF,RR,4.64,,
08:25:43,SLXN,B,2.32,12,ARCA,ARCX,14540,Margin,V2501290013890,-,0,0.00,Equity/ETF,RR,27.84,,
10:02:04,SGN,S,7,11,ARCA,ARCX,14540,Margin,V2501290024959,-,0,1.32,Equity/ETF,ARE,77,,
10:01:57,SGN,B,6.88,11,ARCA,ARCX,14540,Margin,V2501290024923,-,0,0.00,Equity/ETF,RBD,75.68,,
08:01:17,VINC,S,2.6,13,ARCA,ARCX,14540,Margin,V2501290011216,-,0,1.17,Equity/ETF,A,33.8,,
08:01:10,VINC,B,2.51,13,ARCA,ARCX,14540,Margin,V2501290011203,-,0,0.00,Equity/ETF,RR,32.63,,
10:07:53,SGN,S,6.17,6,ARCA,ARCX,14540,Margin,V2501290025938,-,0,0.30,Equity/ETF,ARE,37.02,,
10:17:10,SGN,S,5.8,3,ARCA,ARCX,14540,Margin,V2501290027082,-,0,0.42,Equity/ETF,ARE,17.4,,
10:07:41,SGN,B,6.12,6,ARCA,ARCX,14540,Margin,V2501290025896,-,0,0.00,Equity/ETF,RR,36.72,,
10:17:06,SGN,B,5.66,3,ARCA,ARCX,14540,Margin,V2501290027060,-,0,0.00,Equity/ETF,RBD,16.98,,
08:29:41,SLXN,S,2.28,14,ARCA,ARCX,14540,Margin,V2501290014386,-,0,0.28,Equity/ETF,ARE,31.92,,
08:29:33,SLXN,B,2.26,14,ARCA,ARCX,14540,Margin,V2501290014380,-,0,0.00,Equity/ETF,X,31.64,,
07:27:30,SLXN,S,2.12,15,ARCA,ARCX,14540,Margin,V2501290009029,-,0,-0.15,Equity/ETF,RR,31.8,,
07:27:10,SLXN,B,2.13,15,ARCA,ARCX,14540,Margin,V2501290009006,-,0,0.00,Equity/ETF,RR,31.95,,
07:48:37,SLXN,S,2.15,15,ARCA,ARCX,14540,Margin,V2501290010648,-,0,0.30,Equity/ETF,ARE,32.25,,
07:37:14,SLXN,S,2.31,29,ARCA,ARCX,14540,Margin,V2501290009845,-,0,1.30,Equity/ETF,ARE,66.99,,
07:48:25,SLXN,B,2.13,15,ARCA,ARCX,14540,Margin,V2501290010636,-,0,0.00,Equity/ETF,RR,31.95,,
07:37:11,SLXN,B,2.265,29,ARCA,ARCX,14540,Margin,V2501290009833,-,0,0.00,Equity/ETF,RBD,65.685,,
08:26:05,SLXN,S,2.33,14,ARCA,ARCX,14540,Margin,V2501290013907,-,0,0.14,Equity/ETF,ARE,32.62,,
