Time,Symbol,Side,Price,Qty,Route,Broker,Account,Type,Cloid,Liq,ECNFee,P / L,SecType,LiqType,Value,P/L R,
06:46:31,ABSI,B,4.09,11,ARCA,ARCX,14540,Margin,V2501080012209,-,0,0.00,Equity/ETF,RBD,44.99,,
06:46:28,ABSI,B,3.99,12,ARCA,ARCX,14540,Margin,V2501080012207,-,0,0.00,Equity/ETF,RBD,47.88,,
06:34:56,TPET,S,2.38,20,ARCA,ARCX,14540,Margin,V2501080011671,-,0,0.70,Equity/ETF,RR,47.6,,
06:34:56,TPET,S,2.38,20,ARCA,ARCX,14540,Margin,V2501080011672,-,0,0.70,Equity/ETF,RR,47.6,,
06:34:49,TPET,B,2.39,20,ARCA,ARCX,14540,Margin,V2501080011659,-,0,0.00,Equity/ETF,RR,47.8,,
06:34:34,TPET,B,2.3,20,ARCA,ARCX,14540,Margin,V2501080011639,-,0,0.00,Equity/ETF,RR,46,,
06:22:12,OST,S,3.8,5,ARCA,ARCX,14540,Margin,V2501080010741,-,0,-1.20,Equity/ETF,RR,19,,
06:22:12,OST,S,3.8,7,ARCA,ARCX,14540,Margin,V2501080010741,-,0,-1.68,Equity/ETF,RR,26.6,,
06:21:42,OST,B,4.04,12,ARCA,ARCX,14540,Margin,V2501080010669,-,0,0.00,Equity/ETF,RR,48.48,,
06:20:54,OST,S,4.11,24,ARCA,ARCX,14540,Margin,V2501080010601,-,0,3.84,Equity/ETF,ARE,98.64,,
06:20:50,OST,B,4.07,12,ARCA,ARCX,14540,Margin,V2501080010594,-,0,0.00,Equity/ETF,RR,48.84,,
06:20:37,OST,B,3.83,12,ARCA,ARCX,14540,Margin,V2501080010553,-,0,0.00,Equity/ETF,RBD,45.96,,
06:18:50,OST,S,3.53,14,ARCA,ARCX,14540,Margin,V2501080010151,-,0,1.13,Equity/ETF,RBD,49.42,,
06:18:47,OST,S,3.68,14,ARCA,ARCX,14540,Margin,V2501080010141,-,0,3.23,Equity/ETF,RR,51.52,,
06:18:46,OST,S,3.68,28,ARCA,ARCX,14540,Margin,V2501080010140,-,0,6.47,Equity/ETF,RR,103.04,,
06:18:42,OST,S,3.66,56,ARCA,ARCX,14540,Margin,V2501080010127,-,0,11.81,Equity/ETF,ARE,204.96,,
06:18:35,OST,B,3.5,55,ARCA,ARCX,14540,Margin,V2501080010119,-,0,0.00,Equity/ETF,RR,192.5,,
06:18:32,OST,B,3.4,57,ARCA,ARCX,14540,Margin,V2501080010115,-,0,0.00,Equity/ETF,X,193.8,,
06:18:19,OST,S,3.27,30,ARCA,ARCX,14540,Margin,V2501080010087,-,0,2.10,Equity/ETF,X,98.1,,
06:18:16,OST,S,3.32,30,ARCA,ARCX,14540,Margin,V2501080010083,-,0,3.60,Equity/ETF,ARE,99.6,,
06:18:04,OST,B,3.2,60,ARCA,ARCX,14540,Margin,V2501080010073,-,0,0.00,Equity/ETF,RR,192,,
06:16:40,OST,S,3.11,28,ARCA,ARCX,14540,Margin,V2501080010040,-,0,-9.52,Equity/ETF,RR,87.08,,
06:16:17,OST,S,3.35,28,ARCA,ARCX,14540,Margin,V2501080010014,-,0,-2.80,Equity/ETF,ARE,93.8,,
06:15:28,OST,B,3.45,56,ARCA,ARCX,14540,Margin,V2501080009930,-,0,0.00,Equity/ETF,RBD,193.2,,
06:11:31,EONR,S,2.18,43,ARCA,ARCX,14540,Margin,V2501080009641,-,0,-1.72,Equity/ETF,RR,93.74,,
06:10:48,EONR,B,2.22,43,ARCA,ARCX,14540,Margin,V2501080009577,-,0,0.00,Equity/ETF,RR,95.46,,
06:10:09,EONR,S,2.24,41,ARCA,ARCX,14540,Margin,V2501080009552,-,0,-2.46,Equity/ETF,RR,91.84,,
06:08:54,EONR,B,2.3,41,ARCA,ARCX,14540,Margin,V2501080009497,-,0,0.00,Equity/ETF,RR,94.3,,
06:00:18,SANA,S,5.7,17,ARCA,ARCX,14540,Margin,V2501080008973,-,0,0.68,Equity/ETF,ARE,96.9,,
06:00:15,SANA,S,5.73,17,ARCA,ARCX,14540,Margin,V2501080008972,-,0,1.19,Equity/ETF,ARE,97.41,,
06:00:09,SANA,B,5.66,34,ARCA,ARCX,14540,Margin,V2501080008969,-,0,0.00,Equity/ETF,RR,192.44,,
