Time,Symbol,Side,Price,Qty,Route,Broker,Account,Type,Cloid,Liq,ECNFee,P / L,SecType,LiqType,Value,P/L R,
08:01:20,BLBX,B,2.3,8,ARCA,ARCX,14540,Margin,V2501220018335,-,0,0.00,Equity/ETF,RBD,18.4,,
08:40:14,BLBX,B,3.19,24,NSDQ,XNAS,14540,Margin,V2501220025137,-,0,0.00,Equity/ETF,R,76.56,,
08:58:36,BLBX,S,3.67,21,NSDQ,ARCX,14540,Margin,V2501220027664,-,0,0.84,Equity/ETF,A,77.07,,
09:03:15,BLBX,S,3.51,22,NSDQ,ARCX,14540,Margin,V2501220028331,-,0,-0.44,Equity/ETF,A,77.22,,
10:48:28,BLBX,B,4.42,4,ARCA,ARCX,14540,Margin,V2501220044479,-,0,0.00,Equity/ETF,RR,17.68,,
09:03:10,BLBX,B,3.53,22,NSDQ,XNAS,14540,Margin,V2501220028319,-,0,0.00,Equity/ETF,R,77.66,,
10:45:02,BLBX,B,4,4,ARCA,ARCX,14540,Margin,V2501220043909,-,0,0.00,Equity/ETF,RR,16,,
08:35:40,BLBX,B,3.34,5,NSDQ,XNAS,14540,Margin,V2501220024280,-,0,0.00,Equity/ETF,R,16.7,,
08:58:24,BLBX,B,3.63,21,NSDQ,XNAS,14540,Margin,V2501220027655,-,0,0.00,Equity/ETF,R,76.23,,
09:02:47,BLBX,S,3.49,5,NSDQ,ARCX,14540,Margin,V2501220028273,-,0,0.10,Equity/ETF,A,17.45,,
08:51:02,BLBX,S,3.33,5,NSDQ,ARCX,14540,Margin,V2501220026846,-,0,0.05,Equity/ETF,A,16.65,,
08:58:16,BLBX,S,3.66,21,NSDQ,ARCX,14540,Margin,V2501220027625,-,0,1.68,Equity/ETF,A,76.86,,
09:02:31,BLBX,B,3.47,5,NSDQ,XNAS,14540,Margin,V2501220028248,-,0,0.00,Equity/ETF,R,17.35,,
09:02:24,BLBX,S,3.44,5,NSDQ,CROX,14540,Margin,V2501220028237,-,0,0.30,Equity/ETF,99,17.2,,
08:39:34,BLBX,S,3.14,11,NSDQ,ARCX,14540,Margin,V2501220025022,-,0,-2.66,Equity/ETF,A,34.54,,
08:58:14,BLBX,B,3.58,21,NSDQ,XNAS,14540,Margin,V2501220027612,-,0,0.00,Equity/ETF,R,75.18,,
08:35:11,BLBX,S,3.47,7,NSDQ,ARCX,14540,Margin,V2501220024187,-,0,0.02,Equity/ETF,A,24.29,,
10:48:10,BLBX,B,4.29,4,ARCA,ARCX,14540,Margin,V2501220044417,-,0,0.00,Equity/ETF,RR,17.16,,
09:02:19,BLBX,B,3.38,5,NSDQ,XNAS,14540,Margin,V2501220028220,-,0,0.00,Equity/ETF,R,16.9,,
10:50:47,BLBX,B,4.49,16,ARCA,ARCX,14540,Margin,V2501220044924,-,0,0.00,Equity/ETF,RR,71.84,,
10:50:47,BLBX,B,4.49,1,ARCA,ARCX,14540,Margin,V2501220044924,-,0,0.00,Equity/ETF,RR,4.49,,
09:01:51,BLBX,S,3.48,5,NSDQ,ARCX,14540,Margin,V2501220028167,-,0,0.10,Equity/ETF,A,17.4,,
10:40:03,BLBX,S,3.62,5,ARCA,ARCX,14540,Margin,V2501220042984,-,0,0.20,Equity/ETF,A,18.1,,
08:57:55,BLBX,S,3.46,10,NSDQ,ARCX,14540,Margin,V2501220027528,-,0,0.10,Equity/ETF,A,34.6,,
09:01:19,BLBX,B,3.46,5,NSDQ,XNAS,14540,Margin,V2501220028119,-,0,0.00,Equity/ETF,R,17.3,,
10:39:55,BLBX,B,3.58,1,ARCA,ARCX,14540,Margin,V2501220042966,-,0,0.00,Equity/ETF,RR,3.58,,
10:39:55,BLBX,B,3.58,2,ARCA,ARCX,14540,Margin,V2501220042966,-,0,0.00,Equity/ETF,RR,7.16,,
10:39:55,BLBX,B,3.58,2,ARCA,ARCX,14540,Margin,V2501220042966,-,0,0.00,Equity/ETF,RR,7.16,,
08:57:52,BLBX,B,3.43,5,NSDQ,XNAS,14540,Margin,V2501220027524,-,0,0.00,Equity/ETF,R,17.15,,
08:50:08,BLBX,B,3.32,5,NSDQ,XNAS,14540,Margin,V2501220026663,-,0,0.00,Equity/ETF,R,16.6,,
