Time,Symbol,Side,Price,Qty,Route,Broker,Account,Type,Cloid,Liq,ECNFee,P / L,SecType,LiqType,Value,P/L R,
12:24:00,BAER,S,4.05,30,ARCA,ARCX,14540,Margin,V2501100053560,-,0,-1.80,Equity/ETF,RR,121.5,,
06:32:50,IINN,B,1.51,61,ARCA,ARCX,14540,Margin,V2501100012385,-,0,0.00,Equity/ETF,RR,92.11,,
04:51:50,VMAR,B,3.08,15,ARCA,ARCX,14540,Margin,V2501100004512,-,0,0.00,Equity/ETF,RBD,46.2,,
06:48:13,IINN,B,1.72,54,ARCA,ARCX,14540,Margin,V2501100013425,-,0,0.00,Equity/ETF,RR,92.88,,
07:14:57,AKYA,S,4.4,22,ARCA,ARCX,14540,Margin,V2501100016167,-,0,1.10,Equity/ETF,ARE,96.8,,
12:09:48,DATS,S,7.39,12,ARCA,ARCX,14540,Margin,V2501100052439,-,0,0.37,Equity/ETF,A,88.68,,
06:47:54,IINN,B,1.63,57,ARCA,ARCX,14540,Margin,V2501100013415,-,0,0.00,Equity/ETF,X,92.91,,
12:23:44,BAER,B,4.11,47,ARCA,ARCX,14540,Margin,V2501100053543,-,0,0.00,Equity/ETF,RR,193.17,,
12:53:32,IGMS,SS,2.1401,87,ARCA,VLCT,14540,Short,V2501100056247,-,0,-3.47,Equity/ETF,,186.189,,
07:14:33,AKYA,B,4.35,22,ARCA,ARCX,14540,Margin,V2501100016140,-,0,0.00,Equity/ETF,RBD,95.7,,
05:50:53,ZVSA,S,2.16,88,ARCA,ARCX,14540,Margin,V2501100008734,-,0,0.88,Equity/ETF,RR,190.08,,
04:35:38,VMAR,B,2.83,27,ARCA,ARCX,14540,Margin,V2501100003230,-,0,0.00,Equity/ETF,RR,76.41,,
04:35:38,VMAR,B,2.82,7,ARCA,ARCX,14540,Margin,V2501100003230,-,0,0.00,Equity/ETF,RBD,19.74,,
12:53:08,IGMS,B,2.18,87,ARCA,ARCX,14540,Margin,V2501100056208,-,0,0.00,Equity/ETF,RR,189.66,,
05:21:26,VMAR,S,3.6,27,ARCA,ARCX,14540,Margin,V2501100006845,-,0,1.35,Equity/ETF,X,97.2,,
09:15:32,DTIL,S,7.01,14,ARCA,ARCX,14540,Margin,V2501100028410,-,0,0.14,Equity/ETF,ARE,98.14,,
05:21:22,VMAR,B,3.55,27,ARCA,ARCX,14540,Margin,V2501100006833,-,0,0.00,Equity/ETF,RR,95.85,,
05:50:38,ZVSA,B,2.15,88,ARCA,ARCX,14540,Margin,V2501100008681,-,0,0.00,Equity/ETF,RBD,189.2,,
05:05:18,VMAR,S,2.93,15,ARCA,ARCX,14540,Margin,V2501100005836,-,0,0.75,Equity/ETF,ARE,43.95,,
05:05:18,VMAR,S,2.93,18,ARCA,ARCX,14540,Margin,V2501100005836,-,0,0.90,Equity/ETF,ARE,52.74,,
07:25:08,AKYA,S,4.39,11,ARCA,ARCX,14540,Margin,V2501100017198,-,0,0.22,Equity/ETF,ARE,48.29,,
07:50:47,DTIL,S,6.87,7,ARCA,ARCX,14540,Margin,V2501100019755,-,0,0.56,Equity/ETF,X,48.09,,
07:50:47,DTIL,S,6.87,2,ARCA,ARCX,14540,Margin,V2501100019754,-,0,0.16,Equity/ETF,X,13.74,,
09:41:29,VRME,S,2.48,19,ARCA,ARCX,14540,Margin,V2501100033136,-,0,-0.38,Equity/ETF,RR,47.12,,
07:50:47,DTIL,S,6.87,5,ARCA,ARCX,14540,Margin,V2501100019754,-,0,0.40,Equity/ETF,RR,34.35,,
12:09:20,DATS,B,7.45,6,ARCA,ARCX,14540,Margin,V2501100052364,-,0,0.00,Equity/ETF,RR,44.7,,
11:58:50,DATS,S,7.1,28,ARCA,ARCX,14540,Margin,V2501100051324,-,0,0.84,Equity/ETF,A,198.8,,
04:49:15,VMAR,S,2.96,12,ARCA,ARCX,14540,Margin,V2501100004322,-,0,-1.44,Equity/ETF,RR,35.52,,
05:04:54,VMAR,B,2.88,10,ARCA,ARCX,14540,Margin,V2501100005808,-,0,0.00,Equity/ETF,X,28.8,,
07:50:38,DTIL,B,6.79,14,ARCA,ARCX,14540,Margin,V2501100019736,-,0,0.00,Equity/ETF,RBD,95.06,,
05:04:54,VMAR,B,2.88,23,ARCA,ARCX,14540,Margin,V2501100005808,-,0,0.00,Equity/ETF,X,66.24,,
09:15:09,DTIL,B,7,14,ARCA,ARCX,14540,Margin,V2501100028368,-,0,0.00,Equity/ETF,RR,98,,
09:47:33,KITT,S,3.7001,26,ARCA,VLCT,14540,Margin,V2501100034763,-,0,0.26,Equity/ETF,,96.2026,,
04:35:09,VMAR,S,2.74,34,ARCA,ARCX,14540,Margin,V2501100003195,-,0,-3.06,Equity/ETF,RR,93.16,,
11:58:39,DATS,B,7.07,28,ARCA,ARCX,14540,Margin,V2501100051312,-,0,0.00,Equity/ETF,RBD,197.96,,
12:09:11,DATS,B,7.27,5,ARCA,ARCX,14540,Margin,V2501100052341,-,0,0.00,Equity/ETF,RR,36.35,,
07:25:05,AKYA,B,4.37,22,ARCA,ARCX,14540,Margin,V2501100017185,-,0,0.00,Equity/ETF,RR,96.14,,
12:09:11,DATS,B,7.26,1,ARCA,ARCX,14540,Margin,V2501100052341,-,0,0.00,Equity/ETF,RBD,7.26,,
05:50:28,ZVSA,S,2.11,90,ARCA,ARCX,14540,Margin,V2501100008655,-,0,0.90,Equity/ETF,ARE,189.9,,
04:49:09,VMAR,S,3.05,1,ARCA,ARCX,14540,Margin,V2501100004315,-,0,-0.03,Equity/ETF,ARE,3.05,,
04:49:08,VMAR,S,3.05,3,ARCA,ARCX,14540,Margin,V2501100004315,-,0,-0.09,Equity/ETF,ARE,9.15,,
04:35:04,VMAR,B,2.83,12,ARCA,ARCX,14540,Margin,V2501100003178,-,0,0.00,Equity/ETF,RR,33.96,,
04:35:04,VMAR,B,2.83,22,ARCA,ARCX,14540,Margin,V2501100003178,-,0,0.00,Equity/ETF,RR,62.26,,
06:46:13,IINN,S,1.53,30,ARCA,ARCX,14540,Margin,V2501100013334,-,0,0.00,Equity/ETF,RR,45.9,,
12:51:30,DRCT,S,2.1801,88,ARCA,VLCT,14540,Margin,V2501100056102,-,0,2.05,Equity/ETF,,191.849,,
04:49:00,VMAR,S,3.08,15,ARCA,ARCX,14540,Margin,V2501100004303,-,0,0.00,Equity/ETF,ARE,46.2,,
11:30:48,DATS,S,6.15,63,ARCA,ARCX,14540,Margin,V2501100048563,-,0,1.37,Equity/ETF,A,387.45,,
12:51:30,DRCT,S,2.18,4,ARCA,ARCX,14540,Margin,V2501100056098,-,0,0.09,Equity/ETF,A,8.72,,
12:51:30,DRCT,S,2.18,84,ARCA,ARCX,14540,Margin,V2501100056098,-,0,1.95,Equity/ETF,A,183.12,,
06:45:30,IINN,B,1.53,30,ARCA,ARCX,14540,Margin,V2501100013308,-,0,0.00,Equity/ETF,RR,45.9,,
05:50:20,ZVSA,B,2.1,90,ARCA,ARCX,14540,Margin,V2501100008640,-,0,0.00,Equity/ETF,RR,189,,
09:41:06,VRME,B,2.5,19,ARCA,ARCX,14540,Margin,V2501100033072,-,0,0.00,Equity/ETF,RR,47.5,,
11:58:03,DATS,S,7.08,28,ARCA,ARCX,14540,Margin,V2501100051274,-,0,1.68,Equity/ETF,A,198.24,,
04:48:12,VMAR,B,3.08,30,ARCA,ARCX,14540,Margin,V2501100004265,-,0,0.00,Equity/ETF,RR,92.4,,
04:48:12,VMAR,B,3.07,1,ARCA,ARCX,14540,Margin,V2501100004265,-,0,0.00,Equity/ETF,RBD,3.07,,
05:03:56,VMAR,S,2.73,5,ARCA,ARCX,14540,Margin,V2501100005726,-,0,-0.55,Equity/ETF,RR,13.65,,
07:13:48,AKYA,S,4.27,9,ARCA,ARCX,14540,Margin,V2501100016065,-,0,-0.91,Equity/ETF,RR,38.43,,
05:03:56,VMAR,S,2.73,6,ARCA,ARCX,14540,Margin,V2501100005726,-,0,-0.66,Equity/ETF,RR,16.38,,
05:03:56,VMAR,S,2.73,22,ARCA,ARCX,14540,Margin,V2501100005726,-,0,-2.42,Equity/ETF,RR,60.06,,
05:03:56,VMAR,S,2.73,1,ARCA,ARCX,14540,Margin,V2501100005726,-,0,-0.11,Equity/ETF,RR,2.73,,
07:13:43,AKYA,S,4.29,5,ARCA,ARCX,14540,Margin,V2501100016061,-,0,-0.41,Equity/ETF,RBD,21.45,,
11:57:58,DATS,B,7.02,8,ARCA,ARCX,14540,Margin,V2501100051264,-,0,0.00,Equity/ETF,RR,56.16,,
07:13:43,AKYA,S,4.29,3,ARCA,ARCX,14540,Margin,V2501100016061,-,0,-0.24,Equity/ETF,RBD,12.87,,
11:57:58,DATS,B,7.02,20,ARCA,ARCX,14540,Margin,V2501100051264,-,0,0.00,Equity/ETF,RR,140.4,,
12:51:00,DRCT,B,2.2,5,ARCA,ARCX,14540,Margin,V2501100056070,-,0,-0.00,Equity/ETF,RR,11,,
12:51:00,DRCT,B,2.195,81,ARCA,ARCX,14540,Margin,V2501100056070,-,0,0.00,Equity/ETF,RBD,177.795,,
09:14:16,DTIL,S,6.74,29,ARCA,ARCX,14540,Margin,V2501100028311,-,0,1.16,Equity/ETF,ARE,195.46,,
11:30:35,DATS,B,6.24,31,ARCA,ARCX,14540,Margin,V2501100048522,-,0,0.00,Equity/ETF,X,193.44,,
09:40:38,VRME,S,2.45,19,ARCA,ARCX,14540,Margin,V2501100033001,-,0,-0.76,Equity/ETF,RR,46.55,,
09:14:06,DTIL,B,6.7,29,ARCA,ARCX,14540,Margin,V2501100028302,-,0,0.00,Equity/ETF,RBD,194.3,,
09:14:00,DTIL,S,6.73,14,ARCA,ARCX,14540,Margin,V2501100028295,-,0,-1.12,Equity/ETF,RR,94.22,,
09:44:04,VMAR,S,3.15,27,ARCA,ARCX,14540,Margin,V2501100033815,-,0,-6.79,Equity/ETF,RR,85.05,,
05:34:45,VMAR,S,3.55,13,ARCA,ARCX,14540,Margin,V2501100007589,-,0,0.39,Equity/ETF,ARE,46.15,,
09:13:58,DTIL,B,6.81,14,ARCA,ARCX,14540,Margin,V2501100028291,-,0,0.00,Equity/ETF,RR,95.34,,
05:34:30,VMAR,B,3.52,13,ARCA,ARCX,14540,Margin,V2501100007573,-,0,0.00,Equity/ETF,X,45.76,,
09:24:25,XHG,S,1.95,7,ARCA,ARCX,14540,Margin,V2501100029165,-,0,2.03,Equity/ETF,ARE,13.65,,
05:03:21,VMAR,B,2.84,34,ARCA,ARCX,14540,Margin,V2501100005683,-,0,0.00,Equity/ETF,RR,96.56,,
07:13:00,AKYA,S,4.36,17,ARCA,ARCX,14540,Margin,V2501100016009,-,0,-0.19,Equity/ETF,ARE,74.12,,
09:43:59,VMAR,B,3.31,14,ARCA,ARCX,14540,Margin,V2501100033782,-,0,0.00,Equity/ETF,RR,46.34,,
05:19:44,VMAR,S,3.36,29,ARCA,ARCX,14540,Margin,V2501100006719,-,0,-0.13,Equity/ETF,RR,97.44,,
05:19:39,VMAR,S,3.38,28,ARCA,ARCX,14540,Margin,V2501100006714,-,0,0.44,Equity/ETF,ARE,94.64,,
11:30:12,DATS,B,6.02,32,ARCA,ARCX,14540,Margin,V2501100048467,-,0,0.00,Equity/ETF,RR,192.64,,
09:13:32,DTIL,S,7,13,ARCA,ARCX,14540,Margin,V2501100028274,-,0,-1.30,Equity/ETF,X,91,,
12:49:39,DRCT,B,2.12,90,ARCA,ARCX,14540,Margin,V2501100055976,-,0,0.00,Equity/ETF,RR,190.8,,
11:57:09,DATS,S,7.1,28,ARCA,ARCX,14540,Margin,V2501100051194,-,0,1.43,Equity/ETF,A,198.8,,
05:19:07,VMAR,B,3.33,29,ARCA,ARCX,14540,Margin,V2501100006698,-,0,0.00,Equity/ETF,RR,96.57,,
04:46:44,VMAR,S,2.84,33,ARCA,ARCX,14540,Margin,V2501100004189,-,0,-1.98,Equity/ETF,RR,93.72,,
09:43:54,VMAR,B,3.5,13,ARCA,ARCX,14540,Margin,V2501100033742,-,0,0.00,Equity/ETF,RBD,45.5,,
05:33:12,VMAR,S,3.63,13,ARCA,ARCX,14540,Margin,V2501100007510,-,0,0.39,Equity/ETF,ARE,47.19,,
09:06:51,DTIL,S,6.7,7,ARCA,ARCX,14540,Margin,V2501100027349,-,0,0.21,Equity/ETF,ARE,46.9,,
11:57:03,DATS,S,7.1,27,ARCA,ARCX,14540,Margin,V2501100051180,-,0,1.37,Equity/ETF,A,191.7,,
09:06:40,DTIL,B,6.67,7,ARCA,ARCX,14540,Margin,V2501100027339,-,0,0.00,Equity/ETF,RBD,46.69,,
05:18:54,VMAR,B,3.4,28,ARCA,ARCX,14540,Margin,V2501100006671,-,0,0.00,Equity/ETF,RR,95.2,,
06:42:01,IINN,S,1.65,7,ARCA,ARCX,14540,Margin,V2501100013087,-,0,0.01,Equity/ETF,RR,11.55,,
04:45:45,VMAR,B,2.9,33,ARCA,ARCX,14540,Margin,V2501100004141,-,0,0.00,Equity/ETF,RR,95.7,,
05:18:45,VMAR,S,3.36,14,ARCA,ARCX,14540,Margin,V2501100006659,-,0,1.54,Equity/ETF,ARE,47.04,,
05:18:45,VMAR,S,3.36,15,ARCA,ARCX,14540,Margin,V2501100006658,-,0,1.65,Equity/ETF,ARE,50.4,,
09:35:39,VRME,S,2.38,6,ARCA,ARCX,14540,Margin,V2501100031693,-,0,0.90,Equity/ETF,ARE,14.28,,
09:40:25,VRME,B,2.49,19,ARCA,ARCX,14540,Margin,V2501100032926,-,0,0.00,Equity/ETF,RBD,47.31,,
05:32:37,VMAR,B,3.6,13,ARCA,ARCX,14540,Margin,V2501100007476,-,0,0.00,Equity/ETF,RR,46.8,,
09:12:52,DTIL,B,7.1,13,ARCA,ARCX,14540,Margin,V2501100028192,-,0,0.00,Equity/ETF,RR,92.3,,
07:45:50,AKYA,S,3.85,7,ARCA,ARCX,14540,Margin,V2501100019425,-,0,-0.77,Equity/ETF,RR,26.95,,
07:45:50,AKYA,S,3.85,5,ARCA,ARCX,14540,Margin,V2501100019425,-,0,-0.55,Equity/ETF,RR,19.25,,
11:46:05,DATS,S,6.73,29,ARCA,ARCX,14540,Margin,V2501100050111,-,0,1.05,Equity/ETF,A,195.17,,
11:56:24,DATS,B,7,28,ARCA,ARCX,14540,Margin,V2501100051127,-,0,0.00,Equity/ETF,RR,196,,
04:45:05,VMAR,S,2.92,32,ARCA,ARCX,14540,Margin,V2501100004102,-,0,-3.52,Equity/ETF,RR,93.44,,
06:41:51,IINN,S,1.68,7,ARCA,ARCX,14540,Margin,V2501100013058,-,0,0.22,Equity/ETF,RR,11.76,,
06:41:50,IINN,S,1.68,14,ARCA,ARCX,14540,Margin,V2501100013057,-,0,0.44,Equity/ETF,RR,23.52,,
06:41:50,IINN,S,1.68,28,ARCA,ARCX,14540,Margin,V2501100013056,-,0,0.88,Equity/ETF,RR,47.04,,
09:35:30,VRME,S,2.33,5,ARCA,ARCX,14540,Margin,V2501100031661,-,0,0.50,Equity/ETF,ARE,11.65,,
06:41:28,IINN,B,1.695,27,ARCA,ARCX,14540,Margin,V2501100013036,-,0,0.00,Equity/ETF,RBD,45.765,,
04:44:21,VMAR,B,3.03,32,ARCA,ARCX,14540,Margin,V2501100004067,-,0,0.00,Equity/ETF,RR,96.96,,
05:18:37,VMAR,B,3.25,29,ARCA,ARCX,14540,Margin,V2501100006638,-,0,0.00,Equity/ETF,RBD,94.25,,
07:44:52,AKYA,B,3.96,12,ARCA,ARCX,14540,Margin,V2501100019359,-,0,0.00,Equity/ETF,RR,47.52,,
12:48:12,DRCT,S,2.03,23,ARCA,ARCX,14540,Margin,V2501100055831,-,0,-2.76,Equity/ETF,A,46.69,,
12:48:12,DRCT,S,2.03,55,ARCA,ARCX,14540,Margin,V2501100055831,-,0,-6.60,Equity/ETF,A,111.65,,
06:41:05,IINN,S,1.63,29,ARCA,ARCX,14540,Margin,V2501100013021,-,0,0.72,Equity/ETF,RR,47.27,,
05:46:29,ZVSA,S,1.91,47,ARCA,ARCX,14540,Margin,V2501100008332,-,0,-4.65,Equity/ETF,RR,89.77,,
09:40:20,VRME,S,2.46,18,ARCA,ARCX,14540,Margin,V2501100032880,-,0,-3.78,Equity/ETF,RR,44.28,,
12:48:11,DRCT,S,2.07,10,ARCA,ARCX,14540,Margin,V2501100055831,-,0,-0.80,Equity/ETF,A,20.7,,
09:12:24,DTIL,S,7.06,14,ARCA,ARCX,14540,Margin,V2501100028115,-,0,0.98,Equity/ETF,ARE,98.84,,
06:40:23,IINN,B,1.605,58,ARCA,ARCX,14540,Margin,V2501100013008,-,0,0.00,Equity/ETF,RBD,93.09,,
11:55:56,DATS,B,7.1,3,ARCA,ARCX,14540,Margin,V2501100051061,-,0,0.00,Equity/ETF,RR,21.3,,
11:55:56,DATS,B,7.1,10,ARCA,ARCX,14540,Margin,V2501100051061,-,0,0.00,Equity/ETF,RR,71,,
06:40:10,IINN,S,1.62,29,ARCA,ARCX,14540,Margin,V2501100012995,-,0,-0.05,Equity/ETF,RR,46.98,,
11:55:56,DATS,B,7.1,14,ARCA,ARCX,14540,Margin,V2501100051061,-,0,0.00,Equity/ETF,RR,99.4,,
06:40:07,IINN,S,1.64,28,ARCA,ARCX,14540,Margin,V2501100012992,-,0,0.51,Equity/ETF,ARE,45.92,,
05:17:25,VMAR,S,3.08,15,ARCA,ARCX,14540,Margin,V2501100006587,-,0,-1.80,Equity/ETF,RR,46.2,,
09:12:11,DTIL,B,6.99,6,ARCA,ARCX,14540,Margin,V2501100028102,-,0,0.00,Equity/ETF,RR,41.94,,
09:12:11,DTIL,B,6.99,8,ARCA,ARCX,14540,Margin,V2501100028102,-,0,0.00,Equity/ETF,RR,55.92,,
09:23:41,XHG,S,1.8,7,ARCA,ARCX,14540,Margin,V2501100029074,-,0,0.98,Equity/ETF,ARE,12.6,,
09:35:20,VRME,S,2.29,10,ARCA,ARCX,14540,Margin,V2501100031616,-,0,0.60,Equity/ETF,ARE,22.9,,
09:12:08,DTIL,S,6.86,13,ARCA,ARCX,14540,Margin,V2501100028096,-,0,-2.99,Equity/ETF,RR,89.18,,
05:31:14,VMAR,S,3.41,14,ARCA,ARCX,14540,Margin,V2501100007375,-,0,0.84,Equity/ETF,ARE,47.74,,
11:45:23,DATS,B,6.7,11,ARCA,ARCX,14540,Margin,V2501100050049,-,0,0.00,Equity/ETF,RR,73.7,,
12:47:52,DRCT,B,2.15,88,ARCA,ARCX,14540,Margin,V2501100055787,-,0,0.00,Equity/ETF,RR,189.2,,
11:45:23,DATS,B,6.69,18,ARCA,ARCX,14540,Margin,V2501100050049,-,0,0.00,Equity/ETF,RBD,120.42,,
05:45:10,ZVSA,B,1.96,24,ARCA,ARCX,14540,Margin,V2501100008237,-,0,0.00,Equity/ETF,RR,47.04,,
05:30:47,VMAR,B,3.35,14,ARCA,ARCX,14540,Margin,V2501100007346,-,0,0.00,Equity/ETF,RBD,46.9,,
07:53:28,DTIL,S,7.96,12,ARCA,ARCX,14540,Margin,V2501100020254,-,0,2.70,Equity/ETF,ARE,95.52,,
06:39:35,IINN,B,1.67,28,ARCA,ARCX,14540,Margin,V2501100012956,-,0,0.00,Equity/ETF,RR,46.76,,
09:11:55,DTIL,B,7.09,13,ARCA,ARCX,14540,Margin,V2501100028064,-,0,0.00,Equity/ETF,RBD,92.17,,
05:16:54,VMAR,B,3.2,15,ARCA,ARCX,14540,Margin,V2501100006556,-,0,0.00,Equity/ETF,RR,48,,
12:40:12,DRCT,S,2.26,43,ARCA,ARCX,14540,Margin,V2501100054978,-,0,2.36,Equity/ETF,A,97.18,,
07:53:25,DTIL,S,7.81,12,ARCA,ARCX,14540,Margin,V2501100020226,-,0,0.90,Equity/ETF,ARE,93.72,,
09:46:55,KITT,B,3.69,26,ARCA,ARCX,14540,Margin,V2501100034513,-,0,0.00,Equity/ETF,RR,95.94,,
12:40:10,DRCT,B,2.205,43,ARCA,ARCX,14540,Margin,V2501100054973,-,0,0.00,Equity/ETF,RBD,94.815,,
09:23:27,XHG,S,1.73,14,ARCA,ARCX,14540,Margin,V2501100029044,-,0,0.98,Equity/ETF,ARE,24.22,,
09:23:24,XHG,S,1.7,28,ARCA,ARCX,14540,Margin,V2501100029031,-,0,1.12,Equity/ETF,ARE,47.6,,
13:07:25,DATS,S,5.83,33,ARCA,ARCX,14540,Margin,V2501100056959,-,0,0.00,Equity/ETF,A,192.39,,
09:35:07,VRME,B,2.23,21,ARCA,ARCX,14540,Margin,V2501100031560,-,0,0.00,Equity/ETF,RBD,46.83,,
05:44:29,ZVSA,B,2.06,23,ARCA,ARCX,14540,Margin,V2501100008205,-,0,0.00,Equity/ETF,RR,47.38,,
07:12:12,AKYA,B,4.41,22,ARCA,ARCX,14540,Margin,V2501100015865,-,0,0.00,Equity/ETF,X,97.02,,
12:47:36,DRCT,S,2.1801,86,ARCA,VLCT,14540,Margin,V2501100055741,-,0,-2.57,Equity/ETF,,187.489,,
09:46:48,KITT,S,3.6501,24,ARCA,VLCT,14540,Margin,V2501100034484,-,0,-6.48,Equity/ETF,,87.6024,,
06:39:22,IINN,B,1.575,29,ARCA,ARCX,14540,Margin,V2501100012930,-,0,0.00,Equity/ETF,RBD,45.675,,
07:53:16,DTIL,B,7.78,12,ARCA,ARCX,14540,Margin,V2501100020214,-,0,0.00,Equity/ETF,RBD,93.36,,
07:12:04,AKYA,S,4.41,12,ARCA,ARCX,14540,Margin,V2501100015825,-,0,1.32,Equity/ETF,ARE,52.92,,
05:43:56,ZVSA,S,2.02,24,ARCA,ARCX,14540,Margin,V2501100008163,-,0,0.96,Equity/ETF,RR,48.48,,
04:41:02,VMAR,S,3.1,15,ARCA,ARCX,14540,Margin,V2501100003795,-,0,-1.35,Equity/ETF,RR,46.5,,
09:22:36,XHG,B,1.66,48,ARCA,ARCX,14540,Margin,V2501100028960,-,0,0.00,Equity/ETF,RR,79.68,,
09:22:36,XHG,B,1.66,3,ARCA,ARCX,14540,Margin,V2501100028960,-,0,0.00,Equity/ETF,RR,4.98,,
09:22:36,XHG,B,1.66,5,ARCA,ARCX,14540,Margin,V2501100028960,-,0,0.00,Equity/ETF,RR,8.3,,
09:40:04,VRME,B,2.67,18,ARCA,ARCX,14540,Margin,V2501100032780,-,0,0.00,Equity/ETF,RR,48.06,,
12:47:23,DRCT,B,2.21,86,ARCA,ARCX,14540,Margin,V2501100055711,-,0,0.00,Equity/ETF,RR,190.06,,
04:58:35,VMAR,S,3.33,29,ARCA,ARCX,14540,Margin,V2501100005165,-,0,0.00,Equity/ETF,ARE,96.57,,
07:12:02,AKYA,B,4.3,24,ARCA,ARCX,14540,Margin,V2501100015809,-,0,0.00,Equity/ETF,RR,103.2,,
07:53:07,DTIL,B,7.69,12,ARCA,ARCX,14540,Margin,V2501100020163,-,0,0.00,Equity/ETF,RBD,92.28,,
12:15:51,DATS,S,7.19,6,ARCA,ARCX,14540,Margin,V2501100052985,-,0,0.47,Equity/ETF,A,43.14,,
13:04:05,DATS,B,5.83,33,ARCA,ARCX,14540,Margin,V2501100056835,-,0,0.00,Equity/ETF,RR,192.39,,
06:38:02,IINN,S,1.58,16,ARCA,ARCX,14540,Margin,V2501100012836,-,0,0.36,Equity/ETF,RR,25.28,,
06:37:52,IINN,S,1.58,15,ARCA,ARCX,14540,Margin,V2501100012820,-,0,0.34,Equity/ETF,X,23.7,,
12:15:42,DATS,B,7.12,1,ARCA,ARCX,14540,Margin,V2501100052967,-,0,0.00,Equity/ETF,RR,7.12,,
12:15:42,DATS,B,7.11,5,ARCA,ARCX,14540,Margin,V2501100052967,-,0,0.00,Equity/ETF,RBD,35.55,,
04:40:29,VMAR,S,3.27,15,ARCA,ARCX,14540,Margin,V2501100003681,-,0,1.20,Equity/ETF,ARE,49.05,,
04:57:11,VMAR,B,3.33,29,ARCA,ARCX,14540,Margin,V2501100005023,-,0,0.00,Equity/ETF,RR,96.57,,
12:47:12,DRCT,S,2.3201,78,ARCA,VLCT,14540,Margin,V2501100055652,-,0,-9.35,Equity/ETF,,180.968,,
06:37:47,IINN,S,1.57,30,ARCA,ARCX,14540,Margin,V2501100012812,-,0,0.38,Equity/ETF,ARE,47.1,,
04:40:28,VMAR,S,3.26,30,ARCA,ARCX,14540,Margin,V2501100003675,-,0,2.10,Equity/ETF,ARE,97.8,,
04:57:06,VMAR,S,3.28,29,ARCA,ARCX,14540,Margin,V2501100005018,-,0,0.29,Equity/ETF,RR,95.12,,
09:49:52,VMAR,S,3.27,30,ARCA,ARCX,14540,Margin,V2501100035247,-,0,-0.60,Equity/ETF,RR,98.1,,
09:49:52,VMAR,S,3.27,20,ARCA,ARCX,14540,Margin,V2501100035247,-,0,-0.40,Equity/ETF,RR,65.4,,
04:40:27,VMAR,B,3.23,30,ARCA,ARCX,14540,Margin,V2501100003671,-,0,0.00,Equity/ETF,RR,96.9,,
09:49:52,VMAR,S,3.27,2,ARCA,ARCX,14540,Margin,V2501100035247,-,0,-0.04,Equity/ETF,RR,6.54,,
09:49:52,VMAR,S,3.27,1,ARCA,ARCX,14540,Margin,V2501100035247,-,0,-0.02,Equity/ETF,RR,3.27,,
