Time,Symbol,Side,Price,Qty,Route,Broker,Account,Type,Cloid,Liq,ECNFee,P / L,SecType,LiqType,BP,Value,P/L R,
06:43:18,BSLK,B,1.12,4658,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-20867.8,5216.96,,
06:50:48,BSLK,B,1.06,4746,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-20123,5030.76,,
06:56:59,BSLK,S,1.01,9404,SMRT,,TRIB14396,Margin,AUTO,-,0,-749.68,Equity/ETF,,37992.2,9498.04,,
07:00:37,PGHL,B,2.56,6437,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-65914.9,16478.7,,
07:01:01,PGHL,S,2.46,6437,SMRT,,TRIB14396,Margin,AUTO,-,0,-643.70,Equity/ETF,,63340.1,15835,,
07:01:15,PGHL,B,2.48,6550,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-64976,16244,,
07:02:38,PGHL,S,2.52,3275,SMRT,,TRIB14396,Margin,AUTO,+,0,131.00,Equity/ETF,,33012,8253,,
07:04:19,PGHL,S,2.53,3275,SMRT,,TRIB14396,Margin,AUTO,-,0,163.75,Equity/ETF,,33143,8285.75,,
07:09:03,PRZO,B,1.12,9316,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-41735.7,10433.9,,
07:09:42,PRZO,B,1.09,4716,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-20561.8,5140.44,,
07:09:53,PRZO,S,1.18,7016,SMRT,,TRIB14396,Margin,AUTO,+,0,491.70,Equity/ETF,,33115.5,8278.88,,
07:10:00,PRZO,S,1.14,7016,SMRT,,TRIB14396,Margin,AUTO,-,0,211.06,Equity/ETF,,31993,7998.24,,
07:12:07,PRZO,B,1.15,9259,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-42591.4,10647.8,,
07:12:16,PRZO,S,1.21,4629,SMRT,,TRIB14396,Margin,AUTO,-,0,277.74,Equity/ETF,,22404.4,5601.09,,
07:12:21,PRZO,S,1.17,2315,SMRT,,TRIB14396,Margin,AUTO,-,0,46.30,Equity/ETF,,10834.2,2708.55,,
07:12:22,PRZO,S,1.17,2315,SMRT,,TRIB14396,Margin,AUTO,-,0,46.30,Equity/ETF,,10834.2,2708.55,,
07:16:41,PRZO,B,1.1,9375,SMRT,,TRIB14396,Margin,AUTO,-,0,0.00,Equity/ETF,,-41250,10312.5,,
